gene_name	uniprot	protein_length	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	4u5j	362	2.26	0	A	-247	8	13	6.722689075630252	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	4ybj	286	2.61	0	A	-247	8	13	6.722689075630252	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	4ybk	318	2.5	0	A	-247	11	13	9.243697478991598	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5bmm	333	2.5	0	A	-247	8	13	6.722689075630252	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5d10	309	2.7	0	A	-247	9	13	7.563025210084033	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5d11	308	2.3	0	A	-247	9	13	7.563025210084033	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5d12	261	3.0	0	A	-247	10	13	8.403361344537815	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5ec7	101	1.65	0	A	-83	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5eca	128	1.16	0	A	-81	0	60	0.0	80.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5i11	80	1.95	0	A	-80	0	56	0.0	74.66666666666667
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5j5s	408	2.153	0	A	-247	9	13	7.563025210084033	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5k9i	294	2.5	0	A	-247	8	13	6.722689075630252	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5oav	114	0.95	0	A	-80	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5ob0	128	1.172	0	A	-80	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5ob1	152	1.172	0	A	-80	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5ob2	105	1.8	0	A	-80	0	56	0.0	74.66666666666667
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5swh	293	2.5	0	A	-247	9	13	7.563025210084033	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5sys	297	2.8	0	A	-247	9	13	7.563025210084033	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5t0p	303	2.5	0	A	-247	10	13	8.403361344537815	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5teh	273	2.99	0	A	-247	11	13	9.243697478991598	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5xp5	360	2.101	0	A	-247	8	13	6.722689075630252	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	5xp7	442	2.012	0	A	-247	10	13	8.403361344537815	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6hve	453	1.9	0	A	-247	11	13	9.243697478991598	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6hvf	325	2.1	0	A	-247	10	13	8.403361344537815	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6l8l	260	2.888	0	A	-247	6	13	5.042016806722689	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6wiw	369	2.3	0	A	-247	8	13	6.722689075630252	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6xvm	147	0.9	0	A	-62	0	59	0.0	78.66666666666666
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6xvn	120	1.7	0	A	-62	0	59	0.0	78.66666666666666
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6xvo	87	1.7	0	A	-62	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6xx2	97	1.25	0	A	-80	0	56	0.0	74.66666666666667
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6xx3	96	1.36	0	A	-80	0	54	0.0	72.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6xx4	93	1.05	0	A	-80	0	55	0.0	73.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	6xx5	102	1.3	0	A	-80	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a30	103	1.67	0	A	-81	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a31	126	0.94	0	A	-81	0	59	0.0	78.66666666666666
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a32	153	1.15	0	A	-81	0	58	0.0	77.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a33	131	0.96	0	A	-81	0	59	0.0	78.66666666666666
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a34	78	1.85	0	A	-81	0	55	0.0	73.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a35	137	1.314	0	A	-81	0	60	0.0	80.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a36	130	1.5	0	A	-81	0	60	0.0	80.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a37	140	1.52	0	A	-81	0	60	0.0	80.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a38	117	1.62	0	A	-81	0	59	0.0	78.66666666666666
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a39	79	1.65	0	A	-81	0	58	0.0	77.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a3a	90	1.8	0	A	-81	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a3b	71	1.91	0	A	-81	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a3c	91	1.8	0	A	-80	0	61	0.0	81.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a3d	67	2.2	0	A	-81	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a3e	84	1.52	0	A	-80	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7ah3	441	1.95	0	A	-247	10	13	8.403361344537815	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7d57	431	2.104	0	A	-247	9	13	7.563025210084033	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7d5o	281	2.69	0	A	-247	10	13	8.403361344537815	17.333333333333336
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7ner	110	1.55	0	A	-80	0	60	0.0	80.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7nes	126	1.35	0	A	-80	0	58	0.0	77.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7net	91	1.5	0	A	-80	0	57	0.0	76.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7pvw	100	1.5	0	A	-81	0	59	0.0	78.66666666666666
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7pvx	114	1.43	0	A	-81	0	60	0.0	80.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7pvy	105	1.4	0	A	-80	0	56	0.0	74.66666666666667
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7pvz	63	2.0	0	A	-80	0	60	0.0	80.0
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7pw0	102	1.7	0	A	-81	0	58	0.0	77.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7wf5	508	1.798	0	A	-247	10	13	8.403361344537815	17.333333333333336
NOS3	P29473	1205	593-637	522-795	45	274	1d0c	772	1.65	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1d0o	658	1.95	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1d1v	749	1.93	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1d1w	639	2.0	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1d1x	617	2.0	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1d1y	594	2.2	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1dm6	699	1.95	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1dm7	647	2.1	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1dm8	560	2.25	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1dmi	623	2.0	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1dmj	638	2.35	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1dmk	669	1.9	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1ed4	754	1.86	0	A	0	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1ed5	756	1.8	0	A	0	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1ed6	619	2.05	0	A	0	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1foi	762	1.93	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1foj	605	2.1	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1fol	597	2.2	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1foo	698	2.0	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1fop	567	2.3	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1i83	680	2.0	0	A	-36	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1nse	723	1.9	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1p6l	625	2.35	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1p6m	613	2.27	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1p6n	562	2.5	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1q2o	732	1.74	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1rs8	644	2.3	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1rs9	594	2.22	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1zzs	742	1.85	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	1zzt	599	2.14	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	2g6o	739	1.9	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	2hx2	680	1.95	0	A	-65	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	2nse	569	2.34	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3dqs	662	2.03	0	A	-66	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3dqt	513	2.54	0	A	-66	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3e7s	481	2.5	0	A	-55	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3jww	515	2.2	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3jwx	706	2.0	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3jwy	621	2.24	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3jwz	575	2.4	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3n5p	478	2.39	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3n5q	422	2.9	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3n5r	470	2.57	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3n5s	605	2.18	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3n5t	476	2.52	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nld	480	2.285	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nle	560	1.95	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nlf	582	2.32	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nlg	594	2.38	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nlh	663	2.1	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nli	728	1.98	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nlt	441	2.74	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nlu	462	2.65	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3nse	602	2.1	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3pnh	727	1.93	0	A	-66	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3rqo	609	2.08	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	3rqp	540	2.35	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4c3a	555	2.2	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4car	623	2.05	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cft	589	1.79	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cty	591	2.3	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4ctz	562	2.01	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cu0	571	2.08	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cu1	580	1.89	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cul	542	2.23	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cum	525	2.33	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cun	447	2.48	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cvg	539	2.31	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cwv	514	2.34	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cww	597	2.16	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cwx	561	2.15	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cwy	568	2.15	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cwz	699	2.08	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cx0	644	2.2	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cx1	619	2.13	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4cx2	666	2.04	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4d33	583	2.087	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4d34	504	2.25	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4d35	538	2.18	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4d36	614	2.052	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4d37	604	2.1	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4d38	553	2.3	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4d39	699	2.0	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4d3a	637	2.252	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4imx	547	2.25	0	A	-40	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4jsk	476	2.28	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4jsl	640	2.04	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4jsm	539	2.25	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4k5h	581	2.25	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4k5i	582	2.08	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4k5j	527	2.36	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4k5k	585	2.0	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4kcp	563	2.07	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4kcq	604	2.03	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4kcr	579	2.09	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4kcs	580	2.05	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4luw	561	2.25	0	A	-40	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4nse	627	1.95	0	A	-37	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4uh7	596	2.235	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4uh8	582	2.3	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4uh9	546	2.14	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4uha	544	2.2	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4upq	611	2.03	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4upr	612	1.93	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4ups	604	1.95	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	4upt	519	2.2	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5adj	516	2.217	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5adk	714	1.805	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5adl	595	2.205	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5adm	632	2.196	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5adn	662	2.0	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5fj2	646	2.05	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5fj3	541	2.2	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5fvy	619	2.098	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5fvz	687	2.048	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5nse	677	1.9	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5uod	657	2.01	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5vv6	677	2.0	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5vv7	540	2.2	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5vv8	652	2.15	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5vv9	409	2.5	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5vva	424	2.55	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5vvg	584	2.3	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	5vvn	470	2.4	0	A	-39	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	6nse	565	2.35	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	7nse	575	2.35	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	8nse	519	2.25	0	A	-38	0	0	0.0	0.0
NOS3	P29473	1205	593-637	522-795	45	274	9nse	581	2.24	0	A	-38	0	0	0.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	2b7a	484	2.0	0	A	-839	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	2w1i	357	2.6	0	A	-806	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	2xa4	407	2.04	0	A	-834	0	264	0.0	95.65217391304348
JAK2	O60674	1132	758-807	849-1124	50	276	3e62	533	1.922	0	A	-838	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3e63	560	1.9	0	A	-838	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3e64	632	1.8	0	A	-838	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3fup	353	2.4	0	A	-839	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	3io7	321	2.6	0	A	-819	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	3iok	366	2.1	0	A	-819	0	272	0.0	98.55072463768117
JAK2	O60674	1132	758-807	849-1124	50	276	3jy9	462	2.1	0	A	-819	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	3kck	386	2.2	0	A	-819	0	272	0.0	98.55072463768117
JAK2	O60674	1132	758-807	849-1124	50	276	3krr	485	1.8	0	A	-837	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3lpb	448	2.0	0	A	-837	0	264	0.0	95.65217391304348
JAK2	O60674	1132	758-807	849-1124	50	276	3q32	336	2.5	0	A	-837	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3rvg	295	2.498	0	A	-833	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	3tjc	416	2.4	0	A	-834	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	3tjd	313	2.9	0	A	-834	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	3ugc	551	1.34	0	A	-837	0	263	0.0	95.28985507246377
JAK2	O60674	1132	758-807	849-1124	50	276	3zmm	331	2.51	0	A	-834	0	262	0.0	94.92753623188406
JAK2	O60674	1132	758-807	849-1124	50	276	4aqc	520	1.9	0	A	-831	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4bbe	311	1.9	0	A	-836	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	4bbf	407	2.0	0	A	-836	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	4c61	339	2.45	0	A	-834	0	261	0.0	94.56521739130434
JAK2	O60674	1132	758-807	849-1124	50	276	4c62	322	2.75	0	A	-834	0	262	0.0	94.92753623188406
JAK2	O60674	1132	758-807	849-1124	50	276	4d0w	449	1.77	0	A	-834	0	273	0.0	98.91304347826086
JAK2	O60674	1132	758-807	849-1124	50	276	4d0x	520	1.82	0	A	-834	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4d1s	435	1.66	0	A	-834	0	267	0.0	96.73913043478261
JAK2	O60674	1132	758-807	849-1124	50	276	4e4m	413	2.25	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4e6d	449	2.22	0	A	-834	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	4e6q	386	1.948	0	A	-834	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4f08	291	2.82	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4f09	382	2.4	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4fvp	430	2.01	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	4fvq	425	1.75	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	4fvr	387	2.0	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	4gfm	433	2.3	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4gmy	491	2.403	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4hge	374	2.3	0	A	-832	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	4iva	572	1.5	0	A	-832	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4ji9	340	2.4	0	A	-832	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	4jia	466	1.85	0	A	-832	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4p7e	422	2.4	0	A	-839	0	267	0.0	96.73913043478261
JAK2	O60674	1132	758-807	849-1124	50	276	4ytc	378	2.16	0	A	-836	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	4ytf	454	1.78	0	A	-836	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	4yth	422	2.04	0	A	-836	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4yti	324	2.52	0	A	-836	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	4z32	446	3.04	0	A	-29	0	0	0.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	4zim	422	2.65	0	A	-817	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5aep	444	1.95	0	A	-834	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5cf4	430	2.38	0	A	-817	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	5cf5	408	2.45	0	A	-817	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5cf6	391	2.5	0	A	-817	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5cf8	533	1.8	0	A	-837	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	5hez	327	2.66	0	A	-830	0	272	0.0	98.55072463768117
JAK2	O60674	1132	758-807	849-1124	50	276	5i4n	464	1.54	0	A	-534	50	0	100.0	0.0
