gene_name	uniprot	protein_length	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2
JAK2	O60674	1132	758-807	849-1124	50	276	6wto	386	1.74	0	A	-833	0	261	0.0	94.56521739130434
JAK2	O60674	1132	758-807	849-1124	50	276	6wtp	299	2.5	0	A	-833	0	262	0.0	94.92753623188406
JAK2	O60674	1132	758-807	849-1124	50	276	6wtq	328	1.79968475557	0	A	-833	0	253	0.0	91.66666666666666
JAK2	O60674	1132	758-807	849-1124	50	276	6x8e	498	1.75	0	A	-834	0	260	0.0	94.20289855072464
JAK2	O60674	1132	758-807	849-1124	50	276	7ll4	579	1.31	0	A	-835	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	7ll5	660	1.5	0	A	-839	0	273	0.0	98.91304347826086
JAK2	O60674	1132	758-807	849-1124	50	276	7q7i	591	1.78	0	A	-816	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	7q7k	600	1.61	0	A	-816	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	7q7l	486	1.97	0	A	-816	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	7q7w	468	1.85	0	A	-816	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	7ree	663	1.38	0	A	-835	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	7rn6	479	1.5	0	A	-834	0	254	0.0	92.02898550724638
JAK2	O60674	1132	758-807	849-1124	50	276	7uyw	318	2.51	0	A	-841	0	274	0.0	99.27536231884058
DENND1A	Q8TEH3	1009	500-600	13-378	101	366	6ekk	656	1.82	0	A	-1	0	352	0.0	96.17486338797814
CAMK4	Q16566	473	305-321	46-300	17	255	2w4o	394	2.17	0	A	9	17	229	100.0	89.80392156862746
CAMK2B	Q13554	666	283-292	14-272	10	259	3bhh	365	2.4	0	A	-8	10	255	100.0	98.45559845559846
CAMK1G	Q96NX5	476	277-317	23-276	41	254	2jam	447	1.7	0	A	-12	27	247	65.85365853658537	97.24409448818898
ARHGEF25	Q86VW2	580	348-472	155-347	125	193	2rgn	327	3.5	0	B	0	110	193	88.0	100.0
MERTK	Q24564	635	516-635	9-313	120	305	7edr	454	2.527	0	A	-7	0	302	0.0	99.01639344262296
BABAM1	Q9NWV8	329	1-84	85-329	84	245	6h3c	237	2.711	0	D	19	4	233	4.761904761904762	95.10204081632652
PLXNA3	P70208	1872	1244-1324,1450-1650	1325-1449,1651-1872	282	347	3ig3	925	1.99	0	A	-1168	215	346	76.24113475177306	99.71181556195965
PAK5	Q9P286	719	60-180	449-700	121	252	2f57	539	1.8	0	A	-402	0	251	0.0	99.60317460317461
TLN2	Q9Y4G6	2542	1656-2345	88-406	690	319	6u4k	508	2.555	0	A	2	0	304	0.0	95.29780564263322
