uniprot	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2	gt_fn	af_filename
Q06187	3-133	402-655	131	254	6tvn	159	2.31	0	A	-1	124	0	94.65648854961832	0.0	6tvn.cif	F-Q06187-F1-model_v3.cif
Q06187	3-133	402-655	131	254	6yyf	155	1.93	0	A	-1	118	0	90.07633587786259	0.0	6yyf.cif	F-Q06187-F1-model_v3.cif
Q06187	3-133	402-655	131	254	6yyk	163	2.04	0	A	-1	126	0	96.18320610687023	0.0	6yyk.cif	F-Q06187-F1-model_v3.cif
P62826	179-216	10-169	38	160	1k5d	206	2.7	0	A	0	35	160	92.10526315789474	100.0	1k5d.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	1k5g	206	3.1	0	A	0	35	160	92.10526315789474	100.0	1k5g.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	1rrp	204	2.96	0	A	-7	33	160	86.8421052631579	100.0	1rrp.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	2mmc	216		0	A	0	38	160	100.0	100.0	2mmc.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	2mmg	216		0	A	0	38	160	100.0	100.0	2mmg.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	2n1b	216		0	A	41	38	160	100.0	100.0	2n1b.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	3gj8	203	1.82	0	A	5	31	159	81.57894736842105	99.375	3gj8.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4gmx	205	2.1	0	A	0	34	160	89.47368421052632	100.0	4gmx.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4gpt	208	2.22	0	A	0	38	160	100.0	100.0	4gpt.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4hat	209	1.78	0	A	0	38	160	100.0	100.0	4hat.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4haz	202	1.9	0	A	0	32	160	84.21052631578947	100.0	4haz.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4hb0	205	2.2	0	A	0	35	160	92.10526315789474	100.0	4hb0.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4hb2	204	1.8	0	A	0	34	160	89.47368421052632	100.0	4hb2.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4hb3	202	2.8	0	A	0	32	160	84.21052631578947	100.0	4hb3.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4hb4	209	2.05	0	A	0	38	160	100.0	100.0	4hb4.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	4wvf	209	1.8	0	A	0	38	160	100.0	100.0	4wvf.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5clq	206	3.2	0	A	0	33	159	86.8421052631579	99.375	5clq.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5dh9	205	2.55	0	A	21	35	160	92.10526315789474	100.0	5dh9.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5dha	206	2.95	0	A	21	36	160	94.73684210526315	100.0	5dha.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5dhf	205	2.285	0	A	21	35	160	92.10526315789474	100.0	5dhf.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5di9	208	2.28	0	A	21	38	160	100.0	100.0	5di9.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5dif	209	2.092	0	A	21	38	160	100.0	100.0	5dif.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5jlj	202	2.5	0	A	21	32	160	84.21052631578947	100.0	5jlj.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwh	203	2.26	0	A	21	33	160	86.8421052631579	100.0	5uwh.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwi	208	2.143	0	A	21	38	160	100.0	100.0	5uwi.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwj	206	2.221	0	A	21	36	160	94.73684210526315	100.0	5uwj.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwo	205	2.347	0	A	21	35	160	92.10526315789474	100.0	5uwo.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwp	209	2.054	0	A	21	38	160	100.0	100.0	5uwp.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwq	206	2.278	0	A	21	36	160	94.73684210526315	100.0	5uwq.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwr	204	2.24	0	A	21	34	160	89.47368421052632	100.0	5uwr.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uws	206	2.401	0	A	21	36	160	94.73684210526315	100.0	5uws.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwt	208	2.342	0	A	21	38	160	100.0	100.0	5uwt.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uwu	208	2.24	0	A	21	38	160	100.0	100.0	5uwu.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5uww	206	2.152	0	A	21	36	160	94.73684210526315	100.0	5uww.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5yro	208	2.396	0	A	0	37	160	97.36842105263158	100.0	5yro.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5yst	207	2.04	0	A	0	37	160	97.36842105263158	100.0	5yst.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5ysu	207	2.3	0	A	0	37	160	97.36842105263158	100.0	5ysu.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5ytb	208	2.3	0	A	0	37	160	97.36842105263158	100.0	5ytb.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	5zpu	202	2.6	0	A	0	31	160	81.57894736842105	100.0	5zpu.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6a38	209	2.69	0	A	19	37	160	97.36842105263158	100.0	6a38.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6a3a	209	2.3	0	A	19	37	160	97.36842105263158	100.0	6a3a.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6a3b	209	2.51	0	A	19	37	160	97.36842105263158	100.0	6a3b.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6a3c	209	2.35	0	A	19	37	160	97.36842105263158	100.0	6a3c.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6a3e	209	2.7	0	A	19	37	160	97.36842105263158	100.0	6a3e.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6cit	206	2.027	0	A	21	36	160	94.73684210526315	100.0	6cit.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6kft	209	2.51	0	A	19	37	160	97.36842105263158	100.0	6kft.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6lq9	208	2.5	0	A	19	38	160	100.0	100.0	6lq9.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6m60	206	2.17	0	A	0	37	159	97.36842105263158	99.375	6m60.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6m6x	207	2.88	0	A	0	37	159	97.36842105263158	99.375	6m6x.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2m	208	2.351	0	A	0	38	160	100.0	100.0	6x2m.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2o	208	2.551	0	A	0	38	160	100.0	100.0	6x2o.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2p	205	2.401	0	A	0	35	160	92.10526315789474	100.0	6x2p.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2r	205	2.299	0	A	0	35	160	92.10526315789474	100.0	6x2r.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2s	205	2.496	0	A	0	35	160	92.10526315789474	100.0	6x2s.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2u	205	2.2	0	A	0	35	160	92.10526315789474	100.0	6x2u.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2v	202	2.822	0	A	0	32	160	84.21052631578947	100.0	6x2v.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2w	205	3.001	0	A	0	35	160	92.10526315789474	100.0	6x2w.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2x	205	2.458	0	A	0	35	160	92.10526315789474	100.0	6x2x.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2y	205	2.304	0	A	0	35	160	92.10526315789474	100.0	6x2y.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xjp	208	2.802	0	A	0	38	160	100.0	100.0	6xjp.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xjr	206	1.941	0	A	0	36	160	94.73684210526315	100.0	6xjr.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xjs	208	1.942	0	A	0	38	160	100.0	100.0	6xjs.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xjt	208	2.406	0	A	0	38	160	100.0	100.0	6xjt.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xju	208	2.193	0	A	0	38	160	100.0	100.0	6xju.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7cnd	206	1.8	0	A	0	37	159	97.36842105263158	99.375	7cnd.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7dbg	206	2.06	0	A	0	37	159	97.36842105263158	99.375	7dbg.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7l5e	202	1.944	0	A	0	31	160	81.57894736842105	100.0	7l5e.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnv	202	1.8	0	A	20	31	159	81.57894736842105	99.375	7mnv.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnw	210	2.4	0	A	1	38	160	100.0	100.0	7mnw.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnx	207	2.4	0	A	1	35	160	92.10526315789474	100.0	7mnx.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mny	208	2.7	0	A	1	38	158	100.0	98.75	7mny.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnz	206	2.35	0	A	1	33	160	86.8421052631579	100.0	7mnz.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo0	208	2.45	0	A	1	36	159	94.73684210526315	99.375	7mo0.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo3	203	2.05	0	A	1	32	159	84.21052631578947	99.375	7mo3.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo4	203	2.4	0	A	1	32	159	84.21052631578947	99.375	7mo4.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7ypz	206	2.15	0	A	0	37	159	97.36842105263158	99.375	7ypz.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hq3	206	2.1	0	A	0	37	159	97.36842105263158	99.375	8hq3.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hq4	207	2.12	0	A	0	37	159	97.36842105263158	99.375	8hq4.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hq5	207	2.25	0	A	0	37	159	97.36842105263158	99.375	8hq5.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hq6	206	2.03	0	A	0	37	159	97.36842105263158	99.375	8hq6.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8huf	207	2.29	0	A	0	37	159	97.36842105263158	99.375	8huf.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hug	207	2.15	0	A	0	37	159	97.36842105263158	99.375	8hug.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8itv	206	2.3	0	A	0	37	159	97.36842105263158	99.375	8itv.cif	F-P62826-F1-model_v3.cif
P49841	3-12	56-340	10	285	3e87	10	2.3	0	C	-2	10	0	100.0	0.0	3e87.cif	F-P49841-F1-model_v3.cif
P49841	3-12	56-340	10	285	3e88	10	2.5	0	C	-2	10	0	100.0	0.0	3e88.cif	F-P49841-F1-model_v3.cif
P49841	3-12	56-340	10	285	3e8d	10	2.7	0	C	-2	10	0	100.0	0.0	3e8d.cif	F-P49841-F1-model_v3.cif
P49841	3-12	56-340	10	285	4ekk	10	2.8	0	C	-2	10	0	100.0	0.0	4ekk.cif	F-P49841-F1-model_v3.cif
P00579	2-80	379-449,458-534	79	148	7khi	556	4.02	0	F	0	75	148	94.9367088607595	100.0	7khi.cif	F-P00579-F1-model_v3.cif
Q07889	1-198	198-565	198	368	1q9c	159	3.21	0	A	0	159	0	80.3030303030303	0.0	1q9c.cif	F-Q07889-F1-model_v3.cif
Q07889	1-198	198-565	198	368	3ksy	1007	3.178	0	A	0	176	354	88.88888888888889	96.19565217391305	3ksy.cif	F-Q07889-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	3l9p	302	1.8	0	A	-1043	25	246	96.15384615384616	98.00796812749005	3l9p.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	3lcs	303	1.95	0	A	-1066	25	251	96.15384615384616	100.0	3lcs.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	3lct	307	2.1	0	A	-1066	25	251	96.15384615384616	100.0	3lct.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4mkc	302	2.01	0	A	-1043	25	245	96.15384615384616	97.60956175298804	4mkc.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4tt7	290	2.1	0	A	-1093	24	237	92.3076923076923	94.42231075697211	4tt7.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4z55	293	1.55	0	A	-1071	24	239	92.3076923076923	95.2191235059761	4z55.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5iui	302	1.88	0	A	-1083	21	247	80.76923076923077	98.40637450199203	5iui.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	7btt	303	1.86	0	A	-1090	25	246	96.15384615384616	98.00796812749005	7btt.cif	F-Q9UM73-F1-model_v3.cif
P00519	67-113,127-217	242-493	138	252	1opl	450	3.42	0	A	19	138	251	100.0	99.60317460317461	1opl.cif	F-P00519-F1-model_v3.cif
P00519	67-113,127-217	242-493	138	252	2abl	162	2.5	0	A	-55	138	0	100.0	0.0	2abl.cif	F-P00519-F1-model_v3.cif
P00519	67-113,127-217	242-493	138	252	5mo4	427	2.17	0	A	-20	138	230	100.0	91.26984126984127	5mo4.cif	F-P00519-F1-model_v3.cif
P00519	67-113,127-217	242-493	138	252	8ssn	419	2.86	0	A	-62	138	236	100.0	93.65079365079364	8ssn.cif	F-P00519-F1-model_v3.cif
Q06124	3-104	247-517	102	271	2shp	488	2.0	0	A	0	101	252	99.01960784313727	92.98892988929889	2shp.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	3tkz	100	1.8	0	A	3	100	0	98.0392156862745	0.0	3tkz.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	3tl0	99	2.05	0	A	3	99	0	97.05882352941177	0.0	3tl0.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4dgp	499	2.3	0	A	0	102	254	100.0	93.72693726937268	4dgp.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4dgx	500	2.3	0	A	0	102	255	100.0	94.0959409594096	4dgx.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4gwf	496	2.1	0	A	21	94	260	92.15686274509804	95.9409594095941	4gwf.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4h1o	495	2.2	0	A	21	97	255	95.09803921568627	94.0959409594096	4h1o.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4h34	485	2.7	0	A	21	94	250	92.15686274509804	92.25092250922509	4h34.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4je4	101	2.31	0	A	0	101	0	99.01960784313727	0.0	4je4.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4nwf	488	2.1	0	A	0	94	256	92.15686274509804	94.4649446494465	4nwf.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4nwg	497	2.45	0	A	0	100	260	98.0392156862745	95.9409594095941	4nwg.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohd	493	2.7	0	A	0	102	255	100.0	94.0959409594096	4ohd.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohe	488	2.506	0	A	0	102	253	100.0	93.35793357933579	4ohe.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohh	493	2.7	0	A	0	102	253	100.0	93.35793357933579	4ohh.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohi	501	2.2	0	A	0	102	253	100.0	93.35793357933579	4ohi.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohl	483	2.4	0	A	0	102	250	100.0	92.25092250922509	4ohl.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4qsy	100	2.1	0	A	2	100	0	98.0392156862745	0.0	4qsy.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5bk8	497	2.25	0	A	0	102	259	100.0	95.5719557195572	5bk8.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5df6	212	1.78	0	A	28	101	0	99.01960784313727	0.0	5df6.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5ehp	494	1.85	0	A	1	100	263	98.0392156862745	97.04797047970479	5ehp.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5ehr	485	1.7	0	A	1	90	264	88.23529411764706	97.41697416974169	5ehr.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5i6v	487	1.87	0	A	0	95	260	93.13725490196079	95.9409594095941	5i6v.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5ibm	479	2.18	0	A	1	91	259	89.2156862745098	95.5719557195572	5ibm.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5ibs	484	2.32	0	A	1	91	261	89.2156862745098	96.30996309963099	5ibs.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5x7b	206	2.45	0	A	0	102	0	100.0	0.0	5x7b.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5x94	203	2.6	0	A	0	100	0	98.0392156862745	0.0	5x94.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5xzr	518	2.8	0	A	23	101	259	99.01960784313727	95.5719557195572	5xzr.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6atd	495	2.5	0	A	2	100	259	98.0392156862745	95.5719557195572	6atd.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmr	489	2.205	0	A	1	101	258	99.01960784313727	95.20295202952029	6bmr.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmu	480	2.12	0	A	1	97	259	95.09803921568627	95.5719557195572	6bmu.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmv	483	2.053	0	A	1	100	254	98.0392156862745	93.72693726937268	6bmv.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmw	475	2.1	0	A	1	96	253	94.11764705882352	93.35793357933579	6bmw.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmx	488	2.424	0	A	1	101	258	99.01960784313727	95.20295202952029	6bmx.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmy	480	2.09	0	A	1	97	259	95.09803921568627	95.5719557195572	6bmy.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6cmp	497	1.8	0	A	3	101	250	99.01960784313727	92.25092250922509	6cmp.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6cmr	493	2.21	0	A	3	98	253	96.07843137254902	93.35793357933579	6cmr.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6cms	496	2.68	0	A	3	98	253	96.07843137254902	93.35793357933579	6cms.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6crf	473	2.62	0	A	1	98	259	96.07843137254902	95.5719557195572	6crf.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6crg	476	2.75	0	A	1	85	255	83.33333333333334	94.0959409594096	6crg.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6md7	496	1.96	0	A	1	101	258	99.01960784313727	95.20295202952029	6md7.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6md9	468	2.12	0	A	1	88	251	86.27450980392157	92.619926199262	6md9.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6mda	468	2.21	0	A	1	88	251	86.27450980392157	92.619926199262	6mda.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6mdb	487	2.34	0	A	1	99	257	97.05882352941177	94.8339483394834	6mdb.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6mdc	483	2.14	0	A	1	90	264	88.23529411764706	97.41697416974169	6mdc.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6mdd	477	2.05	0	A	1	94	252	92.15686274509804	92.98892988929889	6mdd.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6roy	102	2.1	0	A	0	102	0	100.0	0.0	6roy.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6roz	102	2.89	0	A	0	102	0	100.0	0.0	6roz.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6wu8	494	2.4	0	A	6	102	252	100.0	92.98892988929889	6wu8.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7emn	492	3.0	0	A	0	95	259	93.13725490196079	95.5719557195572	7emn.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7jvm	486	2.166	0	A	0	98	258	96.07843137254902	95.20295202952029	7jvm.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7jvn	476	1.917	0	A	0	92	255	90.19607843137256	94.0959409594096	7jvn.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7r75	494	2.83	0	A	6	100	254	98.0392156862745	93.72693726937268	7r75.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7r7d	489	2.6	0	A	6	99	254	97.05882352941177	93.72693726937268	7r7d.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7r7i	489	2.85	0	A	6	101	254	99.01960784313727	93.72693726937268	7r7i.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7r7l	490	3.0	0	A	6	96	262	94.11764705882352	96.6789667896679	7r7l.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7vxg	477	2.1	0	A	1	91	257	89.2156862745098	94.8339483394834	7vxg.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	7xhq	473	2.2	0	A	0	89	250	87.25490196078431	92.25092250922509	7xhq.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8b5y	504	1.83	0	A	1	102	262	100.0	96.6789667896679	8b5y.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8cbh	485	2.24	0	A	1	97	251	95.09803921568627	92.619926199262	8cbh.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8gww	477	3.0	0	A	0	96	253	94.11764705882352	93.35793357933579	8gww.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8rzw	499	2.02	0	A	1	100	261	98.0392156862745	96.30996309963099	8rzw.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8rzy	502	1.91	0	A	1	102	260	100.0	95.9409594095941	8rzy.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s01	507	2.17	0	A	1	102	261	100.0	96.30996309963099	8s01.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s04	502	1.89	0	A	1	102	261	100.0	96.30996309963099	8s04.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s06	501	2.19	0	A	1	102	261	100.0	96.30996309963099	8s06.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s07	503	1.83	0	A	1	102	261	100.0	96.30996309963099	8s07.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s0h	505	1.99	0	A	1	101	262	99.01960784313727	96.6789667896679	8s0h.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s0i	502	1.929	0	A	1	102	261	100.0	96.30996309963099	8s0i.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s0j	503	1.89	0	A	1	102	262	100.0	96.6789667896679	8s0j.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s0k	504	1.84	0	A	1	102	261	100.0	96.30996309963099	8s0k.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s0o	506	1.834	0	A	1	100	262	98.0392156862745	96.6789667896679	8s0o.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s0p	500	2.0	0	A	1	100	260	98.0392156862745	95.9409594095941	8s0p.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s0q	502	1.872	0	A	1	100	262	98.0392156862745	96.6789667896679	8s0q.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8s0s	494	1.94	0	A	1	97	259	95.09803921568627	95.5719557195572	8s0s.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8t6d	494	2.4	0	A	1	99	259	97.05882352941177	95.5719557195572	8t6d.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8t6g	501	1.84	0	A	1	100	256	98.0392156862745	94.4649446494465	8t6g.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8t7q	492	2.1	0	A	1	95	260	93.13725490196079	95.9409594095941	8t7q.cif	F-Q06124-F1-model_v3.cif
