uniprot	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2	gt_fn	af_filename
P62826	179-216	10-169	38	160	6cit	206	2.027	0	A	21	36	160	94.73684210526315	100.0	6cit.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6kft	209	2.51	0	A	19	37	160	97.36842105263158	100.0	6kft.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6lq9	208	2.5	0	A	19	38	160	100.0	100.0	6lq9.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6m60	206	2.17	0	A	0	37	159	97.36842105263158	99.375	6m60.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6m6x	207	2.88	0	A	0	37	159	97.36842105263158	99.375	6m6x.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2m	208	2.351	0	A	0	38	160	100.0	100.0	6x2m.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2o	208	2.551	0	A	0	38	160	100.0	100.0	6x2o.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2p	205	2.401	0	A	0	35	160	92.10526315789474	100.0	6x2p.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2r	205	2.299	0	A	0	35	160	92.10526315789474	100.0	6x2r.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2s	205	2.496	0	A	0	35	160	92.10526315789474	100.0	6x2s.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2u	205	2.2	0	A	0	35	160	92.10526315789474	100.0	6x2u.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2v	202	2.822	0	A	0	32	160	84.21052631578947	100.0	6x2v.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2w	205	3.001	0	A	0	35	160	92.10526315789474	100.0	6x2w.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2x	205	2.458	0	A	0	35	160	92.10526315789474	100.0	6x2x.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6x2y	205	2.304	0	A	0	35	160	92.10526315789474	100.0	6x2y.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xjp	208	2.802	0	A	0	38	160	100.0	100.0	6xjp.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xjr	206	1.941	0	A	0	36	160	94.73684210526315	100.0	6xjr.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xjs	208	1.942	0	A	0	38	160	100.0	100.0	6xjs.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xjt	208	2.406	0	A	0	38	160	100.0	100.0	6xjt.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	6xju	208	2.193	0	A	0	38	160	100.0	100.0	6xju.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7cnd	206	1.8	0	A	0	37	159	97.36842105263158	99.375	7cnd.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7dbg	206	2.06	0	A	0	37	159	97.36842105263158	99.375	7dbg.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7l5e	202	1.944	0	A	0	31	160	81.57894736842105	100.0	7l5e.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnp	200	2.05	0	A	1	29	159	76.31578947368422	99.375	7mnp.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnq	201	2.05	0	A	20	30	159	78.94736842105263	99.375	7mnq.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnr	202	1.8	0	A	20	30	159	78.94736842105263	99.375	7mnr.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mns	201	2.1	0	A	20	30	159	78.94736842105263	99.375	7mns.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnt	200	2.45	0	A	20	30	159	78.94736842105263	99.375	7mnt.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnu	199	2.0	0	A	20	28	159	73.68421052631578	99.375	7mnu.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnv	202	1.8	0	A	20	31	159	81.57894736842105	99.375	7mnv.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnw	210	2.4	0	A	1	38	160	100.0	100.0	7mnw.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnx	207	2.4	0	A	1	35	160	92.10526315789474	100.0	7mnx.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mny	208	2.7	0	A	1	38	158	100.0	98.75	7mny.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mnz	206	2.35	0	A	1	33	160	86.8421052631579	100.0	7mnz.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo0	208	2.45	0	A	1	36	159	94.73684210526315	99.375	7mo0.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo1	204	1.6	0	A	1	30	159	78.94736842105263	99.375	7mo1.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo2	200	1.65	0	A	1	30	159	78.94736842105263	99.375	7mo2.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo3	203	2.05	0	A	1	32	159	84.21052631578947	99.375	7mo3.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo4	203	2.4	0	A	1	32	159	84.21052631578947	99.375	7mo4.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7mo5	201	1.55	0	A	1	30	159	78.94736842105263	99.375	7mo5.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	7ypz	206	2.15	0	A	0	37	159	97.36842105263158	99.375	7ypz.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hq3	206	2.1	0	A	0	37	159	97.36842105263158	99.375	8hq3.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hq4	207	2.12	0	A	0	37	159	97.36842105263158	99.375	8hq4.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hq5	207	2.25	0	A	0	37	159	97.36842105263158	99.375	8hq5.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hq6	206	2.03	0	A	0	37	159	97.36842105263158	99.375	8hq6.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8huf	207	2.29	0	A	0	37	159	97.36842105263158	99.375	8huf.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8hug	207	2.15	0	A	0	37	159	97.36842105263158	99.375	8hug.cif	F-P62826-F1-model_v3.cif
P62826	179-216	10-169	38	160	8itv	206	2.3	0	A	0	37	159	97.36842105263158	99.375	8itv.cif	F-P62826-F1-model_v3.cif
P43405	93-167,245-370	371-631	201	261	4fl2	555	2.19	0	A	1	129	261	64.17910447761194	100.0	4fl2.cif	F-P43405-F1-model_v3.cif
P43405	93-167,245-370	371-631	201	261	4fl3	536	1.9	0	A	0	123	248	61.19402985074627	95.01915708812261	4fl3.cif	F-P43405-F1-model_v3.cif
P00579	2-80	379-449,458-534	79	148	4lk1	542	3.8369	0	F	0	63	148	79.74683544303798	100.0	4lk1.cif	F-P00579-F1-model_v3.cif
P00579	2-80	379-449,458-534	79	148	4llg	521	3.7936	0	F	0	51	148	64.55696202531645	100.0	4llg.cif	F-P00579-F1-model_v3.cif
P00579	2-80	379-449,458-534	79	148	4zh2	542	4.204	0	F	0	63	148	79.74683544303798	100.0	4zh2.cif	F-P00579-F1-model_v3.cif
P00579	2-80	379-449,458-534	79	148	4zh3	542	4.082	0	F	0	63	148	79.74683544303798	100.0	4zh3.cif	F-P00579-F1-model_v3.cif
P00579	2-80	379-449,458-534	79	148	4zh4	542	3.993	0	F	0	63	148	79.74683544303798	100.0	4zh4.cif	F-P00579-F1-model_v3.cif
P00579	2-80	379-449,458-534	79	148	7khi	556	4.02	0	F	0	75	148	94.9367088607595	100.0	7khi.cif	F-P00579-F1-model_v3.cif
Q07889	1-198	198-565	198	368	3ksy	1007	3.178	0	A	0	176	354	88.88888888888889	96.19565217391305	3ksy.cif	F-Q07889-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	2xb7	286	2.5	0	A	-1092	16	240	61.53846153846154	95.61752988047809	2xb7.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	2xba	284	1.95	0	A	-1092	16	237	61.53846153846154	94.42231075697211	2xba.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	2yhv	291	1.9	0	A	-1069	20	239	76.92307692307693	95.2191235059761	2yhv.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	2yjr	280	1.9	0	A	-1069	17	238	65.38461538461539	94.82071713147411	2yjr.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	2yjs	289	1.9	0	A	-1069	18	239	69.23076923076923	95.2191235059761	2yjs.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	3aox	298	1.75	0	A	-1067	19	240	73.07692307692307	95.61752988047809	3aox.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	3l9p	302	1.8	0	A	-1043	25	246	96.15384615384616	98.00796812749005	3l9p.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	3lcs	303	1.95	0	A	-1066	25	251	96.15384615384616	100.0	3lcs.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	3lct	307	2.1	0	A	-1066	25	251	96.15384615384616	100.0	3lct.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4anl	292	1.7	0	A	-1069	20	240	76.92307692307693	95.61752988047809	4anl.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4anq	293	1.76	0	A	-1069	20	240	76.92307692307693	95.61752988047809	4anq.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4ans	292	1.85	0	A	-1069	20	239	76.92307692307693	95.2191235059761	4ans.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4ccb	291	2.03	0	A	-1084	18	241	69.23076923076923	96.01593625498009	4ccb.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4ccu	293	2.0	0	A	-1084	20	240	76.92307692307693	95.61752988047809	4ccu.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4cd0	295	2.23	0	A	-1069	20	243	76.92307692307693	96.81274900398407	4cd0.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4cli	295	2.05	0	A	-1084	20	243	76.92307692307693	96.81274900398407	4cli.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4clj	295	1.66	0	A	-1084	20	243	76.92307692307693	96.81274900398407	4clj.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4cmo	296	2.05	0	A	-1084	20	243	76.92307692307693	96.81274900398407	4cmo.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4cmt	288	1.73	0	A	-1084	18	238	69.23076923076923	94.82071713147411	4cmt.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4cmu	295	1.8	0	A	-1084	20	243	76.92307692307693	96.81274900398407	4cmu.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4cnh	286	1.9	0	A	-1084	17	237	65.38461538461539	94.42231075697211	4cnh.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4ctb	293	1.79	0	A	-1084	20	240	76.92307692307693	95.61752988047809	4ctb.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4ctc	289	2.03	0	A	-1084	19	238	73.07692307692307	94.82071713147411	4ctc.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4dce	287	2.03	0	A	-1077	18	237	69.23076923076923	94.42231075697211	4dce.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4fnw	302	1.75	0	A	-1083	18	240	69.23076923076923	95.61752988047809	4fnw.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4fnx	290	1.7	0	A	-1083	17	239	65.38461538461539	95.2191235059761	4fnx.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4fny	273	2.45	0	A	-1083	17	231	65.38461538461539	92.03187250996015	4fny.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4fnz	286	2.6	0	A	-1083	17	237	65.38461538461539	94.42231075697211	4fnz.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4fob	294	1.9	0	A	-1057	20	242	76.92307692307693	96.41434262948208	4fob.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4foc	295	1.7	0	A	-1057	18	245	69.23076923076923	97.60956175298804	4foc.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4fod	307	2.0	0	A	-1077	19	245	73.07692307692307	97.60956175298804	4fod.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4mkc	302	2.01	0	A	-1043	25	245	96.15384615384616	97.60956175298804	4mkc.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4tt7	290	2.1	0	A	-1093	24	237	92.3076923076923	94.42231075697211	4tt7.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	4z55	293	1.55	0	A	-1071	24	239	92.3076923076923	95.2191235059761	4z55.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5a9u	292	1.6	0	A	-1084	20	239	76.92307692307693	95.2191235059761	5a9u.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5aa8	291	1.86	0	A	-1084	20	238	76.92307692307693	94.82071713147411	5aa8.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5aa9	295	1.93	0	A	-1084	20	242	76.92307692307693	96.41434262948208	5aa9.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5aaa	294	1.73	0	A	-1084	20	242	76.92307692307693	96.41434262948208	5aaa.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5aab	292	2.2	0	A	-1084	20	239	76.92307692307693	95.2191235059761	5aab.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5aac	292	1.7	0	A	-1084	20	239	76.92307692307693	95.2191235059761	5aac.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5fto	297	2.22	0	A	-1092	19	247	73.07692307692307	98.40637450199203	5fto.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5ftq	292	1.7	0	A	-1092	18	243	69.23076923076923	96.81274900398407	5ftq.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5iug	284	1.93	0	A	-1083	18	232	69.23076923076923	92.43027888446214	5iug.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5iuh	284	2.1	0	A	-1083	17	233	65.38461538461539	92.82868525896414	5iuh.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5iui	302	1.88	0	A	-1083	21	247	80.76923076923077	98.40637450199203	5iui.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	5kz0	293	2.3	0	A	-1084	19	242	73.07692307692307	96.41434262948208	5kz0.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	6cdt	292	1.8	0	A	-1084	20	241	76.92307692307693	96.01593625498009	6cdt.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	6e0r	279	2.303	0	A	-1084	16	239	61.53846153846154	95.2191235059761	6e0r.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	6ebw	277	2.455	0	A	-1084	16	237	61.53846153846154	94.42231075697211	6ebw.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	6edl	282	2.799	0	A	-1084	17	235	65.38461538461539	93.62549800796812	6edl.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	6mx8	282	1.96	0	A	-1093	17	235	65.38461538461539	93.62549800796812	6mx8.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	7btt	303	1.86	0	A	-1090	25	246	96.15384615384616	98.00796812749005	7btt.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	7jy4	290	2.42	0	A	-1084	19	244	73.07692307692307	97.21115537848605	7jy4.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	7jyr	287	2.32	0	A	-1084	19	240	73.07692307692307	95.61752988047809	7jyr.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	7jys	281	2.22	0	A	-1084	19	234	73.07692307692307	93.22709163346613	7jys.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	7jyt	281	2.0	0	A	-1084	19	234	73.07692307692307	93.22709163346613	7jyt.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	7r7k	290	1.831	0	A	-1084	20	240	76.92307692307693	95.61752988047809	7r7k.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	7r7r	291	1.935	0	A	-1084	19	240	73.07692307692307	95.61752988047809	7r7r.cif	F-Q9UM73-F1-model_v3.cif
Q9UM73	1279-1288,1158-1173	1116-1157,1174-1278,1289-1392	26	251	8arj	275	1.645	0	A	-1090	19	236	73.07692307692307	94.02390438247012	8arj.cif	F-Q9UM73-F1-model_v3.cif
P00519	67-113,127-217	242-493	138	252	1opl	450	3.42	0	A	19	138	251	100.0	99.60317460317461	1opl.cif	F-P00519-F1-model_v3.cif
P00519	67-113,127-217	242-493	138	252	5mo4	427	2.17	0	A	-20	138	230	100.0	91.26984126984127	5mo4.cif	F-P00519-F1-model_v3.cif
P00519	67-113,127-217	242-493	138	252	8ssn	419	2.86	0	A	-62	138	236	100.0	93.65079365079364	8ssn.cif	F-P00519-F1-model_v3.cif
Q06124	3-104	247-517	102	271	2shp	488	2.0	0	A	0	101	252	99.01960784313727	92.98892988929889	2shp.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4dgp	499	2.3	0	A	0	102	254	100.0	93.72693726937268	4dgp.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4dgx	500	2.3	0	A	0	102	255	100.0	94.0959409594096	4dgx.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4gwf	496	2.1	0	A	21	94	260	92.15686274509804	95.9409594095941	4gwf.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4h1o	495	2.2	0	A	21	97	255	95.09803921568627	94.0959409594096	4h1o.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4h34	485	2.7	0	A	21	94	250	92.15686274509804	92.25092250922509	4h34.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4nwf	488	2.1	0	A	0	94	256	92.15686274509804	94.4649446494465	4nwf.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4nwg	497	2.45	0	A	0	100	260	98.0392156862745	95.9409594095941	4nwg.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohd	493	2.7	0	A	0	102	255	100.0	94.0959409594096	4ohd.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohe	488	2.506	0	A	0	102	253	100.0	93.35793357933579	4ohe.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohh	493	2.7	0	A	0	102	253	100.0	93.35793357933579	4ohh.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohi	501	2.2	0	A	0	102	253	100.0	93.35793357933579	4ohi.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	4ohl	483	2.4	0	A	0	102	250	100.0	92.25092250922509	4ohl.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5bk8	497	2.25	0	A	0	102	259	100.0	95.5719557195572	5bk8.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5ehp	494	1.85	0	A	1	100	263	98.0392156862745	97.04797047970479	5ehp.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5ehr	485	1.7	0	A	1	90	264	88.23529411764706	97.41697416974169	5ehr.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5i6v	487	1.87	0	A	0	95	260	93.13725490196079	95.9409594095941	5i6v.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5ibm	479	2.18	0	A	1	91	259	89.2156862745098	95.5719557195572	5ibm.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5ibs	484	2.32	0	A	1	91	261	89.2156862745098	96.30996309963099	5ibs.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	5xzr	518	2.8	0	A	23	101	259	99.01960784313727	95.5719557195572	5xzr.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6atd	495	2.5	0	A	2	100	259	98.0392156862745	95.5719557195572	6atd.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmr	489	2.205	0	A	1	101	258	99.01960784313727	95.20295202952029	6bmr.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmu	480	2.12	0	A	1	97	259	95.09803921568627	95.5719557195572	6bmu.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmv	483	2.053	0	A	1	100	254	98.0392156862745	93.72693726937268	6bmv.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmw	475	2.1	0	A	1	96	253	94.11764705882352	93.35793357933579	6bmw.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmx	488	2.424	0	A	1	101	258	99.01960784313727	95.20295202952029	6bmx.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bmy	480	2.09	0	A	1	97	259	95.09803921568627	95.5719557195572	6bmy.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6bn5	447	2.22	0	A	1	80	250	78.43137254901961	92.25092250922509	6bn5.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6cmp	497	1.8	0	A	3	101	250	99.01960784313727	92.25092250922509	6cmp.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6cmr	493	2.21	0	A	3	98	253	96.07843137254902	93.35793357933579	6cmr.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6cms	496	2.68	0	A	3	98	253	96.07843137254902	93.35793357933579	6cms.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6crf	473	2.62	0	A	1	98	259	96.07843137254902	95.5719557195572	6crf.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6crg	476	2.75	0	A	1	85	255	83.33333333333334	94.0959409594096	6crg.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6md7	496	1.96	0	A	1	101	258	99.01960784313727	95.20295202952029	6md7.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6md9	468	2.12	0	A	1	88	251	86.27450980392157	92.619926199262	6md9.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6mda	468	2.21	0	A	1	88	251	86.27450980392157	92.619926199262	6mda.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6mdb	487	2.34	0	A	1	99	257	97.05882352941177	94.8339483394834	6mdb.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6mdc	483	2.14	0	A	1	90	264	88.23529411764706	97.41697416974169	6mdc.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6mdd	477	2.05	0	A	1	94	252	92.15686274509804	92.98892988929889	6mdd.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	6wu8	494	2.4	0	A	6	102	252	100.0	92.98892988929889	6wu8.cif	F-Q06124-F1-model_v3.cif
