uniprot	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2	gt_fn	af_filename
A0A0F7R6G7	27-384	443-519	358	77	8yyr	495	1.8	0	A	16	347	65	96.92737430167597	84.4155844155844	8yyr.cif	AF-A0A0F7R6G7-F1-model_v4.cif
Q7WU28	4-298	367-576	295	210	3q7v	249	2.1	0	A	-331	0	207	0.0	98.57142857142858	3q7v.cif	AF-Q7WU28-F1-model_v4.cif
Q7WU28	4-298	367-576	295	210	3q7z	249	1.87	0	A	-331	0	207	0.0	98.57142857142858	3q7z.cif	AF-Q7WU28-F1-model_v4.cif
O68880	38-167	220-351	130	132	4imh	347	1.976	0	A	0	130	132	100.0	100.0	4imh.cif	AF-O68880-F1-model_v4.cif
O68880	38-167	220-351	130	132	4mf9	346	1.95	0	A	6	130	132	100.0	100.0	4mf9.cif	AF-O68880-F1-model_v4.cif
O68880	38-167	220-351	130	132	4mgf	342	2.0	0	A	6	127	132	97.6923076923077	100.0	4mgf.cif	AF-O68880-F1-model_v4.cif
P47736	1-17	181-397	17	217	1srq	329	2.9	0	A	-74	0	213	0.0	98.15668202764977	1srq.cif	AF-P47736-F1-model_v4.cif
P47736	1-17	181-397	17	217	3brw	334	3.4	0	A	-74	0	216	0.0	99.53917050691244	3brw.cif	AF-P47736-F1-model_v4.cif
A0A3B6UEQ0	22-167	187-264	146	78	5xvb	0	1.84	0	B	0	0	0	0.0	0.0	5xvb.cif	AF-A0A3B6UEQ0-F1-model_v4.cif
A0A3B6UEQ0	22-167	187-264	146	78	5xvc	0	2.05	0	B	0	0	0	0.0	0.0	5xvc.cif	AF-A0A3B6UEQ0-F1-model_v4.cif
A0A3B6UEQ0	22-167	187-264	146	78	7vxq	268	1.77	0	B	0	146	78	100.0	100.0	7vxq.cif	AF-A0A3B6UEQ0-F1-model_v4.cif
Q2G2X6	56-288	317-382	233	66	5txi	28	1.6	0	A	0	17	2	7.296137339055794	3.0303030303030303	5txi.cif	AF-Q2G2X6-F1-model_v4.cif
Q941M3	31-397	448-523	367	76	3a9u	523	2.4	0	A	0	359	76	97.82016348773843	100.0	3a9u.cif	AF-Q941M3-F1-model_v4.cif
Q941M3	31-397	448-523	367	76	3a9v	528	2.5	0	A	0	367	76	100.0	100.0	3a9v.cif	AF-Q941M3-F1-model_v4.cif
Q941M3	31-397	448-523	367	76	3ni2	528	1.9	0	A	0	367	76	100.0	100.0	3ni2.cif	AF-Q941M3-F1-model_v4.cif
Q9RET4	61-237	332-601	177	270	2v2f	16	1.9	0	A	-46	7	0	3.954802259887006	0.0	2v2f.cif	AF-Q9RET4-F1-model_v4.cif
H6SG27	24-376	438-515	353	78	5n9w	477	2.456	0	A	0	334	71	94.61756373937678	91.02564102564102	5n9w.cif	AF-H6SG27-F1-model_v4.cif
H6SG27	24-376	438-515	353	78	5n9x	489	2.396	0	A	0	344	70	97.45042492917847	89.74358974358975	5n9x.cif	AF-H6SG27-F1-model_v4.cif
F2Z6J5	63-211	231-312	149	82	3ayx	273	1.18	0	B	-40	149	82	100.0	100.0	3ayx.cif	AF-F2Z6J5-F1-model_v4.cif
F2Z6J5	63-211	231-312	149	82	3ayz	273	1.22	0	B	-40	149	82	100.0	100.0	3ayz.cif	AF-F2Z6J5-F1-model_v4.cif
Q9I5E6	18-267	300-476	250	177	6s62	485	2.36	0	A	0	250	177	100.0	100.0	6s62.cif	AF-Q9I5E6-F1-model_v4.cif
A0A0M3KKZ3	9-117	158-457	109	300	4wej	33	2.045	0	A	0	6	22	5.5045871559633035	7.333333333333333	4wej.cif	AF-A0A0M3KKZ3-F1-model_v4.cif
A0A0M3KKZ3	9-117	158-457	109	300	4wel	33	1.99	0	A	0	6	22	5.5045871559633035	7.333333333333333	4wel.cif	AF-A0A0M3KKZ3-F1-model_v4.cif
Q87I71	95-204	361-467	110	107	2p3y	447	1.8	0	A	0	107	106	97.27272727272728	99.06542056074767	2p3y.cif	AF-Q87I71-F1-model_v4.cif
Q87I71	95-204	361-467	110	107	3vb9	446	2.1	0	A	0	107	106	97.27272727272728	99.06542056074767	3vb9.cif	AF-Q87I71-F1-model_v4.cif
Q8X5N8	27-155	204-335	129	132	1u9t	325	2.16	0	A	12	128	131	99.2248062015504	99.24242424242425	1u9t.cif	AF-Q8X5N8-F1-model_v4.cif
Q8X5N8	27-155	204-335	129	132	4cdp	331	1.45	0	A	12	129	132	100.0	100.0	4cdp.cif	AF-Q8X5N8-F1-model_v4.cif
Q47NR5	33-399	450-525	367	76	6e8o	536	1.7	0	A	3	367	75	100.0	98.68421052631578	6e8o.cif	AF-Q47NR5-F1-model_v4.cif
Q47NR5	33-399	450-525	367	76	6e97	535	1.8	0	A	3	367	74	100.0	97.36842105263158	6e97.cif	AF-Q47NR5-F1-model_v4.cif
A0A0E8T757	632-691	692-750	60	59	5oau	39	2.67	0	A	0	1	1	1.6666666666666667	1.694915254237288	5oau.cif	AF-A0A0E8T757-F1-model_v4.cif
A0A0E8T757	632-691	692-750	60	59	5oj0	38	2.66	0	A	0	1	1	1.6666666666666667	1.694915254237288	5oj0.cif	AF-A0A0E8T757-F1-model_v4.cif
M4GWN4	7-368	418-493	362	76	7a9i	500	2.1	0	A	21	351	71	96.96132596685084	93.42105263157895	7a9i.cif	AF-M4GWN4-F1-model_v4.cif
M4GWN4	7-368	418-493	362	76	7a9j	502	1.72	0	A	21	353	72	97.51381215469614	94.73684210526315	7a9j.cif	AF-M4GWN4-F1-model_v4.cif
Q6NC13	22-387	437-512	366	76	4rmn	512	1.72	0	A	0	361	76	98.63387978142076	100.0	4rmn.cif	AF-Q6NC13-F1-model_v4.cif
Q6NC13	22-387	437-512	366	76	4zjz	511	1.7	0	A	0	361	76	98.63387978142076	100.0	4zjz.cif	AF-Q6NC13-F1-model_v4.cif
B1YSR8	70-218	259-555	149	297	5uy7	316	1.65	0	A	-36	0	273	0.0	91.91919191919192	5uy7.cif	AF-B1YSR8-F1-model_v4.cif
B9PW60	11-171	201-324	161	124	4ir8	310	1.85	0	A	17	147	124	91.30434782608695	100.0	4ir8.cif	AF-B9PW60-F1-model_v4.cif
Q6NAE3	14-363	415-489	350	75	3ivr	393	2.0	0	A	-1	348	0	99.42857142857143	0.0	3ivr.cif	AF-Q6NAE3-F1-model_v4.cif
A0R0V0	52-416	472-546	365	75	5kei	527	2.325	0	A	0	353	75	96.7123287671233	100.0	5kei.cif	AF-A0R0V0-F1-model_v4.cif
Q57540	56-288	317-382	233	66	1tvf	25	2.0	0	A	0	21	1	9.012875536480687	1.5151515151515151	1tvf.cif	AF-Q57540-F1-model_v4.cif
A0A0M3KKZ4	9-117	158-457	109	300	4wek	33	1.74	0	A	0	6	22	5.5045871559633035	7.333333333333333	4wek.cif	AF-A0A0M3KKZ4-F1-model_v4.cif
P83789	41-122	488-732	82	245	1ru3	728	2.2	0	A	0	82	245	100.0	100.0	1ru3.cif	AF-P83789-F1-model_v4.cif
A0A0J1PJ79	59-204	224-301	146	78	5xvd	0	1.57	0	B	-37	0	0	0.0	0.0	5xvd.cif	AF-A0A0J1PJ79-F1-model_v4.cif
Q9L869	17-163	182-264	147	83	1e3d	262	1.8	0	A	0	147	83	100.0	100.0	1e3d.cif	AF-Q9L869-F1-model_v4.cif
Q8RR30	71-220	263-557	150	295	6vbl	63	1.93	0	A	-231	0	37	0.0	12.54237288135593	6vbl.cif	AF-Q8RR30-F1-model_v4.cif
D3RV29	64-210	230-309	147	80	3myr	268	2.1	0	A	-50	147	80	100.0	100.0	3myr.cif	AF-D3RV29-F1-model_v4.cif
A0A066ZR71	79-227	247-328	149	82	5y34	11	1.32	0	B	0	7	1	4.697986577181208	1.2195121951219512	5y34.cif	AF-A0A066ZR71-F1-model_v4.cif
F3Y661	17-378	428-506	362	79	4wv3	510	2.599	0	A	0	356	79	98.34254143646409	100.0	4wv3.cif	AF-F3Y661-F1-model_v4.cif
Q63QJ1	71-219	260-558	149	299	6hzi	20	2.29	0	A	0	10	6	6.7114093959731544	2.0066889632107023	6hzi.cif	AF-Q63QJ1-F1-model_v4.cif
Q8KHY3	82-257	361-631	176	271	3dwk	37	3.1	0	A	0	10	18	5.681818181818182	6.642066420664207	3dwk.cif	AF-Q8KHY3-F1-model_v4.cif
Q2TU34	13-198	203-332	186	130	5zwk	319	2.104	0	A	0	178	130	95.6989247311828	100.0	5zwk.cif	AF-Q2TU34-F1-model_v4.cif
B7LGE4	59-204	224-301	146	78	6ehs	0	1.5	0	A	0	0	0	0.0	0.0	6ehs.cif	AF-B7LGE4-F1-model_v4.cif
A9T230	93-291	295-424	199	130	5iz1	321	3.0	0	A	-88	183	130	91.95979899497488	100.0	5iz1.cif	AF-A9T230-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	1a62	122	1.55	0	A	0	44	76	93.61702127659575	100.0	1a62.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	1a63	130		0	A	0	47	76	100.0	100.0	1a63.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	1a8v	9	2.0	0	A	0	4	5	8.51063829787234	6.578947368421052	1a8v.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	1pv4	0	3.0	0	F	0	0	0	0.0	0.0	1pv4.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	1pvo	0	3.0	0	F	0	0	0	0.0	0.0	1pvo.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	1xpo	0	3.15	0	G	0	0	0	0.0	0.0	1xpo.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	1xpr	0	3.15	0	G	0	0	0	0.0	0.0	1xpr.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	1xpu	0	3.05	0	G	0	0	0	0.0	0.0	1xpu.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	2a8v	0	2.4	0	C	0	0	0	0.0	0.0	2a8v.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	2ht1	0	3.51	0	D	22	0	0	0.0	0.0	2ht1.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	3ice	385	2.8	0	A	3	29	76	61.702127659574465	100.0	3ice.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	5jji	19	2.601	0	A	0	3	5	6.382978723404255	6.578947368421052	5jji.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	5jjk	19	3.15	0	A	0	3	5	6.382978723404255	6.578947368421052	5jjk.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	5jjl	19	3.2	0	A	0	3	5	6.382978723404255	6.578947368421052	5jjl.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6duq	0	3.7	0	A	0	0	0	0.0	0.0	6duq.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6wa8	417	3.3	0	A	0	47	76	100.0	100.0	6wa8.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6xas	0	3.3	0	J	0	0	0	0.0	0.0	6xas.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6xav	0	3.3	0	K	0	0	0	0.0	0.0	6xav.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6z9p	0	3.3	0	B	0	0	0	0.0	0.0	6z9p.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6z9q	0	3.3	0	B	0	0	0	0.0	0.0	6z9q.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6z9r	0	3.3	0	B	0	0	0	0.0	0.0	6z9r.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6z9s	0	3.3	0	A	0	0	0	0.0	0.0	6z9s.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	6z9t	0	3.3	0	A	0	0	0	0.0	0.0	6z9t.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	7adb	0	3.3	0	A	0	0	0	0.0	0.0	7adb.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	7adc	0	3.3	0	A	0	0	0	0.0	0.0	7adc.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	7add	0	3.3	0	A	0	0	0	0.0	0.0	7add.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	7ade	0	3.3	0	A	0	0	0	0.0	0.0	7ade.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	7x2r	408	4.4	0	A	0	47	76	100.0	100.0	7x2r.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8e3h	0	4.4	0	B	0	0	0	0.0	0.0	8e3h.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8e5l	0	4.4	0	B	0	0	0	0.0	0.0	8e5l.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8e5p	0	4.4	0	B	0	0	0	0.0	0.0	8e5p.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8e6w	0	4.4	0	B	0	0	0	0.0	0.0	8e6w.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8e70	0	4.4	0	B	0	0	0	0.0	0.0	8e70.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8ptg	419	4.4	0	A	0	47	76	100.0	100.0	8ptg.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8ptm	418	4.4	0	A	0	47	76	100.0	100.0	8ptm.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8ptn	418	4.4	0	A	0	47	76	100.0	100.0	8ptn.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8pto	418	4.4	0	A	0	47	76	100.0	100.0	8pto.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8ptp	418	4.4	0	A	0	47	76	100.0	100.0	8ptp.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8q3n	418	4.4	0	A	0	47	76	100.0	100.0	8q3n.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8q3o	418	4.4	0	A	0	47	76	100.0	100.0	8q3o.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8q3p	0	4.4	0	A	0	0	0	0.0	0.0	8q3p.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8q3q	0	4.4	0	A	0	0	0	0.0	0.0	8q3q.cif	AF-P0AG30-F1-model_v4.cif
P0AG30	1-47	48-123	47	76	8w8d	414	4.4	0	A	0	47	76	100.0	100.0	8w8d.cif	AF-P0AG30-F1-model_v4.cif
P23687	1-426	427-710	426	284	1e5t	707	1.7	0	A	0	424	283	99.53051643192488	99.64788732394366	1e5t.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1e8m	709	1.5	0	A	0	426	283	100.0	99.64788732394366	1e8m.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1e8n	709	1.5	0	A	0	426	283	100.0	99.64788732394366	1e8n.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1h2w	710	1.39	0	A	0	426	284	100.0	100.0	1h2w.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1h2x	709	1.49	0	A	0	426	283	100.0	99.64788732394366	1h2x.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1h2y	709	1.78	0	A	0	426	283	100.0	99.64788732394366	1h2y.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1h2z	709	1.65	0	A	0	426	283	100.0	99.64788732394366	1h2z.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1o6f	709	1.6	0	A	0	426	283	100.0	99.64788732394366	1o6f.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1o6g	708	1.4	0	A	0	425	283	99.76525821596243	99.64788732394366	1o6g.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1qfm	705	1.4	0	A	0	422	283	99.06103286384976	99.64788732394366	1qfm.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1qfs	710	2.0	0	A	0	426	284	100.0	100.0	1qfs.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1uoo	709	2.35	0	A	0	426	283	100.0	99.64788732394366	1uoo.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1uop	709	1.85	0	A	0	426	283	100.0	99.64788732394366	1uop.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1uoq	709	2.1	0	A	0	426	283	100.0	99.64788732394366	1uoq.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1vz2	707	2.2	0	A	0	424	283	99.53051643192488	99.64788732394366	1vz2.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	1vz3	709	1.6	0	A	0	426	283	100.0	99.64788732394366	1vz3.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	2xdw	710	1.35	0	A	0	426	284	100.0	100.0	2xdw.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	3eq7	707	2.89	0	A	0	423	284	99.29577464788733	100.0	3eq7.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	3eq8	709	2.73	0	A	0	425	284	99.76525821596243	100.0	3eq8.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	3eq9	708	2.47	0	A	0	424	284	99.53051643192488	100.0	3eq9.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	4amy	710	2.0	0	A	0	426	284	100.0	100.0	4amy.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	4amz	710	2.0	0	A	0	426	284	100.0	100.0	4amz.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	4an0	710	2.2	0	A	0	426	284	100.0	100.0	4an0.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	4an1	710	1.9	0	A	0	426	284	100.0	100.0	4an1.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	4ax4	699	1.6	0	A	0	416	283	97.65258215962442	99.64788732394366	4ax4.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	4bcb	710	1.7	0	A	0	426	284	100.0	100.0	4bcb.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	4bcc	710	1.65	0	A	0	426	284	100.0	100.0	4bcc.cif	AF-P23687-F1-model_v4.cif
P23687	1-426	427-710	426	284	4bcd	710	1.5	0	A	0	426	284	100.0	100.0	4bcd.cif	AF-P23687-F1-model_v4.cif
O69275	1-226	227-427	226	201	2j3v	427	2.11	0	A	0	222	201	98.23008849557522	100.0	2j3v.cif	AF-O69275-F1-model_v4.cif
O69275	1-226	227-427	226	201	2j3x	426	1.75	0	A	0	222	200	98.23008849557522	99.50248756218906	2j3x.cif	AF-O69275-F1-model_v4.cif
O69275	1-226	227-427	226	201	2j3z	428	2.3	0	A	0	223	201	98.67256637168141	100.0	2j3z.cif	AF-O69275-F1-model_v4.cif
Q7KLV9	1-223	224-392	223	169	3txm	353	3.0	0	A	-28	186	167	83.40807174887892	98.81656804733728	3txm.cif	AF-Q7KLV9-F1-model_v4.cif
Q7KLV9	1-223	224-392	223	169	3txn	353	2.496	0	A	-28	186	167	83.40807174887892	98.81656804733728	3txn.cif	AF-Q7KLV9-F1-model_v4.cif
H2E7Q8	1-80,452-730	81-451	359	371	5n4b	721	1.44	0	A	1	350	371	97.49303621169916	100.0	5n4b.cif	AF-H2E7Q8-F1-model_v4.cif
H2E7Q8	1-80,452-730	81-451	359	371	5n4c	721	2.19	0	A	0	352	369	98.05013927576601	99.46091644204851	5n4c.cif	AF-H2E7Q8-F1-model_v4.cif
H2E7Q8	1-80,452-730	81-451	359	371	5n4d	719	1.62	0	A	0	350	369	97.49303621169916	99.46091644204851	5n4d.cif	AF-H2E7Q8-F1-model_v4.cif
H2E7Q8	1-80,452-730	81-451	359	371	5n4e	713	2.9	0	A	0	350	363	97.49303621169916	97.84366576819407	5n4e.cif	AF-H2E7Q8-F1-model_v4.cif
H2E7Q8	1-80,452-730	81-451	359	371	5n4f	703	2.4	0	A	0	341	362	94.98607242339833	97.57412398921834	5n4f.cif	AF-H2E7Q8-F1-model_v4.cif
P04958	1-250	251-451	250	201	1a8d	29	1.57	0	A	-862	0	0	0.0	0.0	1a8d.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1af9	29	2.7	0	A	-862	0	0	0.0	0.0	1af9.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1d0h	441	2.1	0	A	-846	0	0	0.0	0.0	1d0h.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1dfq	29	2.6	0	A	-870	0	0	0.0	0.0	1dfq.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1diw	30	2.0	0	A	-873	0	0	0.0	0.0	1diw.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1dll	29	1.8	0	A	-873	0	0	0.0	0.0	1dll.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1fv2	29	2.5	0	A	-842	0	0	0.0	0.0	1fv2.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1fv3	29	2.3	0	A	-842	0	0	0.0	0.0	1fv3.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1yvg	25	2.6	0	A	0	19	6	7.6	2.9850746268656714	1yvg.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1yxw	29	2.2	0	A	-873	0	0	0.0	0.0	1yxw.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1yyn	29	2.3	0	A	-873	0	0	0.0	0.0	1yyn.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	1z7h	26	2.3	0	A	5	19	7	7.6	3.482587064676617	1z7h.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	3hmy	442	2.0	0	A	-865	0	0	0.0	0.0	3hmy.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	3hn1	442	2.1	0	A	-865	0	0	0.0	0.0	3hn1.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	4j1l	388	2.6	0	A	-1	229	159	91.60000000000001	79.1044776119403	4j1l.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	5n0b	1278	2.6	0	A	20	250	188	100.0	93.53233830845771	5n0b.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	5n0c	1291	2.6	0	A	20	250	193	100.0	96.01990049751244	5n0c.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	7bxx	301	2.34	0	A	-458	0	0	0.0	0.0	7bxx.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	7by4	440	1.5	0	A	-864	0	0	0.0	0.0	7by4.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	7by5	1281	2.27	0	A	7	247	190	98.8	94.5273631840796	7by5.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	7oh0	19	2.27	0	A	0	5	14	2.0	6.965174129353234	7oh0.cif	AF-P04958-F1-model_v4.cif
P04958	1-250	251-451	250	201	7oh1	845	2.27	0	A	0	250	190	100.0	94.5273631840796	7oh1.cif	AF-P04958-F1-model_v4.cif
P04807	75-209	210-458	135	249	1ig8	469	2.2	0	A	0	135	249	100.0	100.0	1ig8.cif	AF-P04807-F1-model_v4.cif
P04807	75-209	210-458	135	249	2yhx	24	2.1	0	A	0	8	10	5.9259259259259265	4.016064257028113	2yhx.cif	AF-P04807-F1-model_v4.cif
P04807	75-209	210-458	135	249	5uwt	1	2.342	0	D	0	0	0	0.0	0.0	5uwt.cif	AF-P04807-F1-model_v4.cif
O60729	44-198	214-374	155	161	1ohc	339	2.5	0	A	-38	155	161	100.0	100.0	1ohc.cif	AF-O60729-F1-model_v4.cif
O60729	44-198	214-374	155	161	1ohd	338	2.6	0	A	-38	155	161	100.0	100.0	1ohd.cif	AF-O60729-F1-model_v4.cif
O60729	44-198	214-374	155	161	1ohe	338	2.2	0	A	-38	155	160	100.0	99.37888198757764	1ohe.cif	AF-O60729-F1-model_v4.cif
