uniprot	cf_filename	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp
P0AG30	P0AG30_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	26.696	0.747	3.176	0	0	0	0	3.175	1.086	0	0	0	0	0	0	0.747	3.176	3.175	1.086
P0AG30	P0AG30_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	19.451	0.568	2.833	0	0	0	0	2.909	1.398	0	0	0	0	0	0	0.568	2.833	2.909	1.398
P0AG30	P0AG30_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	22.941	1.771	15.619	0	0	0	0	3.432	24.378	0	0	0	0	0	0	1.771	15.619	3.432	24.378
P0AG30	P0AG30_225_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	19.766	0.528	1.532	0	0	0	0	1.534	0.872	0	0	0	0	0	0	0.528	1.532	1.534	0.872
P0AG30	P0AG30_313_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	12.406	0.712	4.794	0	0	0	0	4.103	1.985	0	0	0	0	0	0	0.712	4.794	4.103	1.985
P0AG30	P0AG30_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1.119	0.708	0.765	0	0	0	0	0.576	0.901	0	0	0	0	0	0	0.708	0.765	0.576	0.901
P0AG30	P0AG30_265_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	26.568	0.658	3.401	0	0	0	0	3.453	1.21	0	0	0	0	0	0	0.658	3.401	3.453	1.21
P0AG30	P0AG30_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.717	0.31	1.771	0	0	0	0	1.599	1.119	0	0	0	0	0	0	0.31	1.771	1.599	1.119
P0AG30	P0AG30_239_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	22.293	0.652	1.676	0	0	0	0	1.685	1.486	0	0	0	0	0	0	0.652	1.676	1.685	1.486
P0AG30	P0AG30_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1.58	0.775	0.927	0	0	0	0	0.71	0.953	0	0	0	0	0	0	0.775	0.927	0.71	0.953
P0AG30	P0AG30_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	22.6	0.685	2.601	0	0	0	0	2.513	2.111	0	0	0	0	0	0	0.685	2.601	2.513	2.111
P0AG30	P0AG30_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1.546	0.698	1.281	0	0	0	0	0.77	1.139	0	0	0	0	0	0	0.698	1.281	0.77	1.139
P0AG30	P0AG30_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	24.36	0.974	9.884	0	0	0	0	4.986	7.928	0	0	0	0	0	0	0.974	9.884	4.986	7.928
P0AG30	P0AG30_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	20.031	0.797	4.518	0	0	0	0	3.383	3.418	0	0	0	0	0	0	0.797	4.518	3.383	3.418
P0AG30	P0AG30_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	20.047	0.915	7.503	0	0	0	0	4.216	3.288	0	0	0	0	0	0	0.915	7.503	4.216	3.288
P0AG30	P0AG30_297_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.471	0.931	10.643	0	0	0	0	4.587	7.128	0	0	0	0	0	0	0.931	10.643	4.587	7.128
P0AG30	P0AG30_191_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.881	0.4	3.184	0	0	0	0	3.234	0.752	0	0	0	0	0	0	0.4	3.184	3.234	0.752
P0AG30	P0AG30_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	21.948	0.795	6.685	0	0	0	0	5.9	6.5	0	0	0	0	0	0	0.795	6.685	5.9	6.5
P0AG30	P0AG30_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	22.557	0.738	4.256	0	0	0	0	3.918	1.835	0	0	0	0	0	0	0.738	4.256	3.918	1.835
P0AG30	P0AG30_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	19.349	1.207	13.476	0	0	0	0	6.518	13.546	0	0	0	0	0	0	1.207	13.476	6.518	13.546
P0AG30	P0AG30_293_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	18.887	0.994	21.728	0	0	0	0	6.553	28.38	0	0	0	0	0	0	0.994	21.728	6.553	28.38
P0AG30	P0AG30_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	0.988	0.656	1.439	0	0	0	0	0.55	1.289	0	0	0	0	0	0	0.656	1.439	0.55	1.289
P0AG30	P0AG30_230_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	17.222	9.33	16.508	0	0	0	0	0.985	11.412	0	0	0	0	0	0	9.33	16.508	0.985	11.412
P0AG30	P0AG30_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	20.47	0.724	3.388	0	0	0	0	3.428	1.298	0	0	0	0	0	0	0.724	3.388	3.428	1.298
P0AG30	P0AG30_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	0.866	0.468	0.579	0	0	0	0	0.32	0.65	0	0	0	0	0	0	0.468	0.579	0.32	0.65
P0AG30	P0AG30_274_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.551	0.536	3.29	0	0	0	0	3.368	0.744	0	0	0	0	0	0	0.536	3.29	3.368	0.744
P0AG30	P0AG30_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.501	0.602	1.927	0	0	0	0	1.381	1.304	0	0	0	0	0	0	0.602	1.927	1.381	1.304
P0AG30	P0AG30_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	23.065	3.156	17.052	0	0	0	0	6.514	10.365	0	0	0	0	0	0	3.156	17.052	6.514	10.365
P23687	P23687_209_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.08	8.426	10.753	0	0	0	0	7.19	10.425	0	0	0	0	0	0	8.426	10.753	7.19	10.425
P23687	P23687_244_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.974	2.908	3.249	0	0	0	0	3.028	3.488	0	0	0	0	0	0	2.908	3.249	3.028	3.488
P23687	P23687_124_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.299	8.802	12.843	0	0	0	0	11.193	12.083	0	0	0	0	0	0	8.802	12.843	11.193	12.083
P23687	P23687_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.577	5.784	19.644	0	0	0	0	13.963	23.59	0	0	0	0	0	0	5.784	19.644	13.963	23.59
P23687	P23687_251_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	11.352	11.852	15.879	0	0	0	0	9.937	16.123	0	0	0	0	0	0	11.852	15.879	9.937	16.123
P23687	P23687_178_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.258	8.793	13.337	0	0	0	0	8.002	12.152	0	0	0	0	0	0	8.793	13.337	8.002	12.152
P23687	P23687_363_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	19.188	6.436	29.203	0	0	0	0	25.912	13.301	0	0	0	0	0	0	6.436	29.203	25.912	13.301
P23687	P23687_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.758	11.037	20.177	0	0	0	0	12.684	24.946	0	0	0	0	0	0	11.037	20.177	12.684	24.946
P23687	P23687_255_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.912	9.676	17.722	0	0	0	0	10.597	16.149	0	0	0	0	0	0	9.676	17.722	10.597	16.149
P23687	P23687_153_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.772	8.806	13.409	0	0	0	0	11.01	12.571	0	0	0	0	0	0	8.806	13.409	11.01	12.571
P23687	P23687_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.38	11.7	10.785	0	0	0	0	9.593	14.83	0	0	0	0	0	0	11.7	10.785	9.593	14.83
P23687	P23687_341_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.463	4.597	13.225	0	0	0	0	9.403	12.993	0	0	0	0	0	0	4.597	13.225	9.403	12.993
P23687	P23687_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.146	2.819	6.424	0	0	0	0	5.485	4.723	0	0	0	0	0	0	2.819	6.424	5.485	4.723
P23687	P23687_183_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.218	6.659	5.378	0	0	0	0	4.575	8.458	0	0	0	0	0	0	6.659	5.378	4.575	8.458
P23687	P23687_354_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.187	14.376	20.738	0	0	0	0	17.239	16.327	0	0	0	0	0	0	14.376	20.738	17.239	16.327
P23687	P23687_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	9.845	10.09	9.917	0	0	0	0	8.879	11.613	0	0	0	0	0	0	10.09	9.917	8.879	11.613
P23687	P23687_294_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.037	14.021	19.9	0	0	0	0	15.232	28.926	0	0	0	0	0	0	14.021	19.9	15.232	28.926
P23687	P23687_160_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.316	2.992	3.871	0	0	0	0	3.637	3.793	0	0	0	0	0	0	2.992	3.871	3.637	3.793
P23687	P23687_266_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.86	7.376	6.576	0	0	0	0	5.532	8.603	0	0	0	0	0	0	7.376	6.576	5.532	8.603
P23687	P23687_192_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.564	6.932	13.796	0	0	0	0	10.169	12.893	0	0	0	0	0	0	6.932	13.796	10.169	12.893
P23687	P23687_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1.145	1.282	0.916	0	0	0	0	0.803	1.514	0	0	0	0	0	0	1.282	0.916	0.803	1.514
P23687	P23687_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1.748	1.574	1.983	0	0	0	0	1.936	1.898	0	0	0	0	0	0	1.574	1.983	1.936	1.898
P23687	P23687_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.244	11.561	21.473	0	0	0	0	19.758	16.279	0	0	0	0	0	0	11.561	21.473	19.758	16.279
P23687	P23687_305_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.779	6.416	17.661	0	0	0	0	15.37	11.833	0	0	0	0	0	0	6.416	17.661	15.37	11.833
P23687	P23687_277_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	9.422	6.586	13.263	0	0	0	0	11.269	12.191	0	0	0	0	0	0	6.586	13.263	11.269	12.191
P23687	P23687_348_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.999	4.605	13.143	0	0	0	0	9.52	10.774	0	0	0	0	0	0	4.605	13.143	9.52	10.774
P23687	P23687_131_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	3.985	4.433	7.048	0	0	0	0	3.988	6.354	0	0	0	0	0	0	4.433	7.048	3.988	6.354
P23687	P23687_233_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.199	8.888	16.066	0	0	0	0	15.612	12.814	0	0	0	0	0	0	8.888	16.066	15.612	12.814
P23687	P23687_301_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	12.112	9.426	15.021	0	0	0	0	15.14	10.742	0	0	0	0	0	0	9.426	15.021	15.14	10.742
P23687	P23687_222_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.562	6.403	10.114	0	0	0	0	7.654	10.61	0	0	0	0	0	0	6.403	10.114	7.654	10.61
P23687	P23687_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	17.697	21.182	25.394	0	0	0	0	14.74	25.768	0	0	0	0	0	0	21.182	25.394	14.74	25.768
P23687	P23687_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.434	4.649	12.446	0	0	0	0	11.069	8.525	0	0	0	0	0	0	4.649	12.446	11.069	8.525
P23687	P23687_169_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.805	8.062	14.231	0	0	0	0	13.298	11.736	0	0	0	0	0	0	8.062	14.231	13.298	11.736
P23687	P23687_102_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	19.089	18.926	22.746	0	0	0	0	7.019	42.397	0	0	0	0	0	0	18.926	22.746	7.019	42.397
P23687	P23687_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1.367	1.437	1.272	0	0	0	0	1.139	1.749	0	0	0	0	0	0	1.437	1.272	1.139	1.749
P23687	P23687_314_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.326	9.009	9.647	0	0	0	0	7.077	10.927	0	0	0	0	0	0	9.009	9.647	7.077	10.927
P23687	P23687_249_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	7.577	9.032	10.621	0	0	0	0	4.768	11.156	0	0	0	0	0	0	9.032	10.621	4.768	11.156
P23687	P23687_359_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.241	12.771	18.075	0	0	0	0	10.33	32.546	0	0	0	0	0	0	12.771	18.075	10.33	32.546
P23687	P23687_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	7.597	5.084	10.933	0	0	0	0	9.421	8.656	0	0	0	0	0	0	5.084	10.933	9.421	8.656
P23687	P23687_106_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.113	5.426	11.593	0	0	0	0	9.444	9.092	0	0	0	0	0	0	5.426	11.593	9.444	9.092
P23687	P23687_120_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	8.507	8.157	9.117	0	0	0	0	7.206	12.541	0	0	0	0	0	0	8.157	9.117	7.206	12.541
P23687	P23687_336_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.792	6.668	11.191	0	0	0	0	10.491	7.784	0	0	0	0	0	0	6.668	11.191	10.491	7.784
P23687	P23687_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.178	9.657	12.558	0	0	0	0	10.786	12.811	0	0	0	0	0	0	9.657	12.558	10.786	12.811
P23687	P23687_204_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	8.32	7.838	9.857	0	0	0	0	7.439	13.188	0	0	0	0	0	0	7.838	9.857	7.439	13.188
P23687	P23687_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.191	6.845	15.134	0	0	0	0	10.342	14.222	0	0	0	0	0	0	6.845	15.134	10.342	14.222
P23687	P23687_327_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.16	3.592	9.484	0	0	0	0	6.988	10.234	0	0	0	0	0	0	3.592	9.484	6.988	10.234
P23687	P23687_215_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	9.299	3.957	15.772	0	0	0	0	9.519	15.147	0	0	0	0	0	0	3.957	15.772	9.519	15.147
P23687	P23687_285_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.007	4.818	11.56	0	0	0	0	9.508	10.987	0	0	0	0	0	0	4.818	11.56	9.508	10.987
P23687	P23687_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	9.869	7.778	12.436	0	0	0	0	9.44	15.623	0	0	0	0	0	0	7.778	12.436	9.44	15.623
P23687	P23687_117_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.028	4.24	10.806	0	0	0	0	8.305	10.536	0	0	0	0	0	0	4.24	10.806	8.305	10.536
P23687	P23687_211_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.23	5.212	10.398	0	0	0	0	6.989	12.017	0	0	0	0	0	0	5.212	10.398	6.989	12.017
P23687	P23687_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	4.773	3.394	6.334	0	0	0	0	6.062	4.515	0	0	0	0	0	0	3.394	6.334	6.062	4.515
P23687	P23687_319_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.916	9.532	9.997	0	0	0	0	9.1	11.682	0	0	0	0	0	0	9.532	9.997	9.1	11.682
P23687	P23687_200_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	3.419	3.278	3.933	0	0	0	0	3.518	3.735	0	0	0	0	0	0	3.278	3.933	3.518	3.735
P23687	P23687_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.949	5.621	18.152	0	0	0	0	17.225	9.509	0	0	0	0	0	0	5.621	18.152	17.225	9.509
P23687	P23687_240_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	10.626	11.572	10.825	0	0	0	0	9.153	12.709	0	0	0	0	0	0	11.572	10.825	9.153	12.709
P23687	P23687_175_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	2.718	2.723	2.792	0	0	0	0	2.617	3.314	0	0	0	0	0	0	2.723	2.792	2.617	3.314
P23687	P23687_273_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.947	5.115	6.985	0	0	0	0	4.354	8.398	0	0	0	0	0	0	5.115	6.985	4.354	8.398
P23687	P23687_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.871	4.699	5.185	0	0	0	0	4.967	5.948	0	0	0	0	0	0	4.699	5.185	4.967	5.948
P23687	P23687_258_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.704	8.37	25.636	0	0	0	0	16.487	25.19	0	0	0	0	0	0	8.37	25.636	16.487	25.19
P23687	P23687_113_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.448	4.277	10.15	0	0	0	0	7.111	10.45	0	0	0	0	0	0	4.277	10.15	7.111	10.45
P23687	P23687_138_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	6.607	5.016	9.06	0	0	0	0	7.221	8.5	0	0	0	0	0	0	5.016	9.06	7.221	8.5
P23687	P23687_135_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	7.534	8.13	8.251	0	0	0	0	6.143	9.858	0	0	0	0	0	0	8.13	8.251	6.143	9.858
P23687	P23687_281_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	16.432	15.498	19.409	0	0	0	0	19.154	14.741	0	0	0	0	0	0	15.498	19.409	19.154	14.741
P23687	P23687_288_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.59	17.331	12.401	0	0	0	0	9.323	18.938	0	0	0	0	0	0	17.331	12.401	9.323	18.938
P23687	P23687_308_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	18.985	15.524	23.491	0	0	0	0	18.551	26.29	0	0	0	0	0	0	15.524	23.491	18.551	26.29
P23687	P23687_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.122	7.294	13.174	0	0	0	0	10.221	12.94	0	0	0	0	0	0	7.294	13.174	10.221	12.94
P23687	P23687_376_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	11.966	12.908	14.325	0	0	0	0	9.667	13.606	0	0	0	0	0	0	12.908	14.325	9.667	13.606
P23687	P23687_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.887	3.788	6.52	0	0	0	0	5.336	6.434	0	0	0	0	0	0	3.788	6.52	5.336	6.434
P23687	P23687_299_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.316	9.411	11.262	0	0	0	0	9.949	12.265	0	0	0	0	0	0	9.411	11.262	9.949	12.265
P23687	P23687_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	13.504	11.584	17.04	0	0	0	0	15.406	13.938	0	0	0	0	0	0	11.584	17.04	15.406	13.938
P23687	P23687_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	10.99	7.91	15.088	0	0	0	0	11.364	14.717	0	0	0	0	0	0	7.91	15.088	11.364	14.717
P23687	P23687_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.942	3.805	7.44	0	0	0	0	4.467	5.681	0	0	0	0	0	0	3.805	7.44	4.467	5.681
P23687	P23687_164_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	2.975	2.708	4.008	0	0	0	0	3.18	3.751	0	0	0	0	0	0	2.708	4.008	3.18	3.751
P23687	P23687_262_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	19.228	24.65	9.769	0	0	0	0	6.3	24.571	0	0	0	0	0	0	24.65	9.769	6.3	24.571
P23687	P23687_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1.646	1.832	1.407	0	0	0	0	1.2	2.016	0	0	0	0	0	0	1.832	1.407	1.2	2.016
P23687	P23687_345_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.29	8.395	9.977	0	0	0	0	9.568	10.22	0	0	0	0	0	0	8.395	9.977	9.568	10.22
P23687	P23687_171_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	10.893	9.827	11.956	0	0	0	0	10.6	14.597	0	0	0	0	0	0	9.827	11.956	10.6	14.597
P23687	P23687_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.339	3.645	5.896	0	0	0	0	5.462	4.777	0	0	0	0	0	0	3.645	5.896	5.462	4.777
P23687	P23687_187_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.429	4.03	11.361	0	0	0	0	8.719	11.176	0	0	0	0	0	0	4.03	11.361	8.719	11.176
P23687	P23687_323_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.43	3.514	5.982	0	0	0	0	5.063	5.188	0	0	0	0	0	0	3.514	5.982	5.063	5.188
P23687	P23687_196_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.139	6.721	6.742	0	0	0	0	4.014	8.348	0	0	0	0	0	0	6.721	6.742	4.014	8.348
P23687	P23687_290_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	20.741	21.479	21.72	0	0	0	0	20.16	24.488	0	0	0	0	0	0	21.479	21.72	20.16	24.488
P23687	P23687_372_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	8.912	8.756	11.108	0	0	0	0	8.615	10.533	0	0	0	0	0	0	8.756	11.108	8.615	10.533
P23687	P23687_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1.278	1.427	1.025	0	0	0	0	0.905	1.66	0	0	0	0	0	0	1.427	1.025	0.905	1.66
P23687	P23687_129_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.471	5.176	8.556	0	0	0	0	7.112	7.8	0	0	0	0	0	0	5.176	8.556	7.112	7.8
P23687	P23687_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	3.239	3.195	3.314	0	0	0	0	3.342	3.54	0	0	0	0	0	0	3.195	3.314	3.342	3.54
P23687	P23687_332_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	6.229	4.255	8.483	0	0	0	0	8.051	5.181	0	0	0	0	0	0	4.255	8.483	8.051	5.181
P23687	P23687_146_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.119	10.225	15.025	0	0	0	0	13.688	14.597	0	0	0	0	0	0	10.225	15.025	13.688	14.597
P23687	P23687_350_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	16.559	21.052	15.687	0	0	0	0	10.952	21.632	0	0	0	0	0	0	21.052	15.687	10.952	21.632
P23687	P23687_310_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.66	10.158	16.425	0	0	0	0	8.228	16.68	0	0	0	0	0	0	10.158	16.425	8.228	16.68
P23687	P23687_226_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	6.521	4.674	9.62	0	0	0	0	7.33	10.294	0	0	0	0	0	0	4.674	9.62	7.33	10.294
P23687	P23687_142_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.199	2.494	1.666	0	0	0	0	1.629	2.522	0	0	0	0	0	0	2.494	1.666	1.629	2.522
P23687	P23687_218_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	6.291	5.639	7.947	0	0	0	0	5.794	8.26	0	0	0	0	0	0	5.639	7.947	5.794	8.26
P23687	P23687_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.189	7.276	14.378	0	0	0	0	9.763	16.725	0	0	0	0	0	0	7.276	14.378	9.763	16.725
P23687	P23687_367_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.159	6.846	17.281	0	0	0	0	16.108	12.376	0	0	0	0	0	0	6.846	17.281	16.108	12.376
P23687	P23687_237_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.089	8.847	9.838	0	0	0	0	6.672	11.052	0	0	0	0	0	0	8.847	9.838	6.672	11.052
P23687	P23687_157_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.712	5.73	10.102	0	0	0	0	8.424	8.06	0	0	0	0	0	0	5.73	10.102	8.424	8.06
P23687	P23687_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1.637	1.46	1.91	0	0	0	0	1.759	1.919	0	0	0	0	0	0	1.46	1.91	1.759	1.919
P23687	P23687_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.764	9.639	9.563	0	0	0	0	8.725	11.862	0	0	0	0	0	0	9.639	9.563	8.725	11.862
P23687	P23687_289_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	17.385	9.543	25.057	0	0	0	0	22.315	26.418	0	0	0	0	0	0	9.543	25.057	22.315	26.418
P23687	P23687_236_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.824	8.553	15.422	0	0	0	0	10.503	15.297	0	0	0	0	0	0	8.553	15.422	10.503	15.297
P23687	P23687_179_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	5.861	4.422	8.624	0	0	0	0	6.308	8.826	0	0	0	0	0	0	4.422	8.624	6.308	8.826
