uniprot	region_1	region_2	af_filename	cf_filename	complex_mean_plddt	r1_mean_plddt	r2_mean_plddt
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_231_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_271_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_213_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_283_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_242_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_275_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_238_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_292_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_264_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_224_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_287_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_278_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_303_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_155_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_253_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_307_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_229_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_260_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_202_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_235_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_257_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_217_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_220_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_269_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_296_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_246_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_274_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_286_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_230_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_252_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_148_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_203_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_293_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_167_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_306_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_207_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_297_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_191_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_212_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_302_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_279_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_239_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_256_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_234_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_216_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_247_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_221_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_268_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_243_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_176_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_225_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_265_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_145_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_282_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_270_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.99	67.84	94.226
P28482	173-196	25-172,197-313	F-P28482-F1-model_v3.cif	P28482_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.99	67.84	94.226
