uniprot	cluster	cf_filename	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp
P28482	252	P28482_252_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	12.863	7.727	30.265	0	0	0	0	0	0	10.392	31.008	3.816	27.583	0	0	7.727	30.265	7.104	29.295
P28482	009	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.544	6.646	30.441	0	0	0	0	0	0	6.234	26.298	4.917	18.95	0	0	6.646	30.441	5.575	22.624
P28482	148	P28482_148_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.159	8.756	28.453	0	0	0	0	0	0	3.387	21.948	1.77	20.754	0	0	8.756	28.453	2.579	21.351
P28482	108	P28482_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	7.72	4.024	6.933	0	0	0	0	0	0	1.404	5.098	2.564	5.231	0	0	4.024	6.933	1.984	5.165
P28482	203	P28482_203_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.45	6.312	24.638	0	0	0	0	0	0	14.189	19.767	3.366	21.977	0	0	6.312	24.638	8.777	20.872
P28482	018	P28482_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.347	8.156	33.235	0	0	0	0	0	0	5.097	27.595	2.111	24.556	0	0	8.156	33.235	3.604	26.075
P28482	195	P28482_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	12.871	4.757	13.163	0	0	0	0	0	0	9.505	15.922	3.517	6.676	0	0	4.757	13.163	6.511	11.299
P28482	293	P28482_293_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.63	7.985	35.034	0	0	0	0	0	0	16.648	18.436	4.97	20.447	0	0	7.985	35.034	10.809	19.441
P28482	167	P28482_167_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	10.072	5.781	12.164	0	0	0	0	0	0	2.775	11.626	5.86	11.412	0	0	5.781	12.164	4.317	11.519
P28482	077	P28482_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	21.471	7.378	27.724	0	0	0	0	0	0	9.792	21.119	16.972	35.272	0	0	7.378	27.724	13.382	28.195
P28482	U100-004	P28482_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	2.859	3.851	3.898	0	0	0	0	0	0	1.094	5.179	0.671	5.605	0	0	3.851	3.898	0.883	5.392
P28482	141	P28482_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.157	7.873	37.136	0	0	0	0	0	0	17.879	24.322	12.823	30.648	0	0	7.873	37.136	15.351	27.485
P28482	306	P28482_306_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.33	7.726	39.49	0	0	0	0	0	0	6.255	16.934	4.422	22.221	0	0	7.726	39.49	5.338	19.578
P28482	094	P28482_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.102	8.254	37.224	0	0	0	0	0	0	9.935	29.143	1.896	24.36	0	0	8.254	37.224	5.915	26.752
P28482	189	P28482_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.474	4.672	5.699	0	0	0	0	0	0	1.488	6.747	2.729	6.934	0	0	4.672	5.699	2.109	6.841
P28482	154	P28482_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	16.854	10.11	27.394	0	0	0	0	0	0	15.184	41.749	1.906	25.249	0	0	10.11	27.394	8.545	33.499
P28482	207	P28482_207_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	16.336	8.192	26.657	0	0	0	0	0	0	11.75	26.669	18.164	19.492	0	0	8.192	26.657	14.957	23.081
P28482	163	P28482_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	12.899	7.034	14.673	0	0	0	0	0	0	8.541	9.164	11.452	9.644	0	0	7.034	14.673	9.997	9.404
P28482	297	P28482_297_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.165	5.886	15.475	0	0	0	0	0	0	2.486	9.89	3.947	10.296	0	0	5.886	15.475	3.216	10.093
P28482	191	P28482_191_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	20.749	6.868	20.211	0	0	0	0	0	0	13.417	10.651	17.183	29.162	0	0	6.868	20.211	15.3	19.907
P28482	015	P28482_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.096	8.778	23.04	0	0	0	0	0	0	9.672	20.278	16.118	31.926	0	0	8.778	23.04	12.895	26.102
P28482	105	P28482_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.129	4.697	10.734	0	0	0	0	0	0	1.162	6.244	1.955	7.28	0	0	4.697	10.734	1.558	6.762
P28482	085	P28482_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	8.144	4.227	3.378	0	0	0	0	0	0	1.324	4.838	1.082	4.977	0	0	4.227	3.378	1.203	4.908
P28482	159	P28482_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.262	4.765	7.485	0	0	0	0	0	0	4.903	7.908	2.327	6.257	0	0	4.765	7.485	3.615	7.082
P28482	212	P28482_212_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.858	4.062	4.053	0	0	0	0	0	0	2.276	4.112	3.477	4.4	0	0	4.062	4.053	2.877	4.256
P28482	302	P28482_302_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.339	7.303	14.466	0	0	0	0	0	0	5.593	8.827	10.975	9.835	0	0	7.303	14.466	8.284	9.331
P28482	180	P28482_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	7.861	3.277	4.403	0	0	0	0	0	0	1.127	4.414	2.165	4.66	0	0	3.277	4.403	1.646	4.537
P28482	279	P28482_279_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	12.436	8.41	34.937	0	0	0	0	0	0	5.537	30.108	3.92	23.456	0	0	8.41	34.937	4.729	26.782
P28482	239	P28482_239_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	25.053	7.763	28.784	0	0	0	0	0	0	14.737	24.879	14.339	15.947	0	0	7.763	28.784	14.538	20.413
P28482	256	P28482_256_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	6.522	6.299	9.711	0	0	0	0	0	0	5.73	7.895	2.843	10.033	0	0	6.299	9.711	4.287	8.964
P28482	136	P28482_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	21.503	6.99	25.426	0	0	0	0	0	0	18.806	20.75	6.452	21.016	0	0	6.99	25.426	12.629	20.883
P28482	234	P28482_234_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	19.171	8.232	31.255	0	0	0	0	0	0	5.072	31.195	2.575	29.156	0	0	8.232	31.255	3.824	30.175
P28482	216	P28482_216_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	20.537	3.941	8.987	0	0	0	0	0	0	10.15	6.517	1.12	4.753	0	0	3.941	8.987	5.635	5.635
P28482	000	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1.698	4.198	3.525	0	0	0	0	0	0	0.788	5.309	0.758	5.319	0	0	4.198	3.525	0.773	5.314
P28482	123	P28482_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	20.172	8.598	37.297	0	0	0	0	0	0	5.592	13.376	15.392	25.186	0	0	8.598	37.297	10.492	19.281
P28482	247	P28482_247_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.793	7.342	28.475	0	0	0	0	0	0	14.52	25.969	1.959	24.001	0	0	7.342	28.475	8.239	24.985
P28482	040	P28482_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	11.123	7.8	28.555	0	0	0	0	0	0	4.543	28.657	2.028	24.843	0	0	7.8	28.555	3.285	26.75
P28482	184	P28482_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	5.791	4.067	4.082	0	0	0	0	0	0	1.807	4.626	1.525	4.922	0	0	4.067	4.082	1.666	4.774
P28482	004	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.132	9.294	30.274	0	0	0	0	0	0	6.097	33.94	2.161	32.033	0	0	9.294	30.274	4.129	32.986
P28482	049	P28482_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.979	8.278	32.5	0	0	0	0	0	0	9.721	14.235	16.537	20.261	0	0	8.278	32.5	13.129	17.248
P28482	U100-009	P28482_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	2.864	3.468	3.158	0	0	0	0	0	0	0.977	4.45	0.971	4.37	0	0	3.468	3.158	0.974	4.41
P28482	221	P28482_221_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	23.793	5.657	25.667	0	0	0	0	0	0	16.797	38.59	13.228	16.975	0	0	5.657	25.667	15.012	27.783
P28482	058	P28482_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.683	7.617	28.329	0	0	0	0	0	0	13.338	36.101	7.43	28.875	0	0	7.617	28.329	10.384	32.488
P28482	051	P28482_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	10.709	8.685	34.538	0	0	0	0	0	0	4.072	25.649	2.379	23.511	0	0	8.685	34.538	3.226	24.58
P28482	011	P28482_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	9.91	4.959	8.177	0	0	0	0	0	0	5.796	8.271	1.876	6.365	0	0	4.959	8.177	3.836	7.318
P28482	268	P28482_268_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.414	6.359	10.692	0	0	0	0	0	0	8.372	8.771	2.362	12.426	0	0	6.359	10.692	5.367	10.599
P28482	127	P28482_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	18.59	7.546	32.999	0	0	0	0	0	0	17.824	16.028	4.133	22.167	0	0	7.546	32.999	10.979	19.098
P28482	243	P28482_243_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	16.24	7.721	31.679	0	0	0	0	0	0	15.252	29.611	4.353	25.536	0	0	7.721	31.679	9.803	27.574
P28482	198	P28482_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	7.324	4.11	3.85	0	0	0	0	0	0	2.163	4.891	1.969	5.168	0	0	4.11	3.85	2.066	5.03
P28482	U100-000	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.868	4.526	4.236	0	0	0	0	0	0	1.059	5.846	1.034	6.063	0	0	4.526	4.236	1.046	5.954
P28482	U10-006	P28482_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1.713	3.311	1.803	0	0	0	0	0	0	0.801	3.801	1.144	3.856	0	0	3.311	1.803	0.972	3.829
P28482	033	P28482_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	11.632	5.505	26.753	0	0	0	0	0	0	5.607	25.74	4.835	21.383	0	0	5.505	26.753	5.221	23.561
P28482	026	P28482_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.859	3.673	3.236	0	0	0	0	0	0	2.119	4.289	1.055	4.441	0	0	3.673	3.236	1.587	4.365
P28482	099	P28482_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.924	4.005	4.215	0	0	0	0	0	0	0.991	4.574	1.185	5.048	0	0	4.005	4.215	1.088	4.811
P28482	114	P28482_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	8.254	4.321	6.533	0	0	0	0	0	0	1.321	5.764	2.454	6.965	0	0	4.321	6.533	1.888	6.364
P28482	176	P28482_176_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.071	8.607	28.093	0	0	0	0	0	0	9.814	10.9	14.767	17.406	0	0	8.607	28.093	12.29	14.153
P28482	225	P28482_225_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	11.765	4.689	10.519	0	0	0	0	0	0	8.917	7.108	1.724	6.085	0	0	4.689	10.519	5.321	6.596
P28482	081	P28482_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.668	3.547	2.123	0	0	0	0	0	0	0.949	3.693	1.287	3.959	0	0	3.547	2.123	1.118	3.826
P28482	073	P28482_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.22	8.65	28.16	0	0	0	0	0	0	10.796	14.145	12.21	14.095	0	0	8.65	28.16	11.503	14.12
P28482	101	P28482_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	19.797	6.101	30.049	0	0	0	0	0	0	6.525	35.097	13.387	20.173	0	0	6.101	30.049	9.956	27.635
P28482	265	P28482_265_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	26.407	8.914	41.545	0	0	0	0	0	0	20.684	34.992	17.794	27.692	0	0	8.914	41.545	19.239	31.342
P28482	055	P28482_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.324	6.37	28.274	0	0	0	0	0	0	9.031	22.354	9.456	17.805	0	0	6.37	28.274	9.244	20.079
P28482	145	P28482_145_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.376	3.917	5.725	0	0	0	0	0	0	2.818	4.803	2.292	4.795	0	0	3.917	5.725	2.555	4.799
P28482	119	P28482_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.722	5.159	14.101	0	0	0	0	0	0	13.304	9.664	1.904	9.091	0	0	5.159	14.101	7.604	9.377
P28482	066	P28482_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	13.003	7.725	31.513	0	0	0	0	0	0	9.409	26.658	2.329	28.177	0	0	7.725	31.513	5.869	27.418
P28482	132	P28482_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	19.846	6.785	17.255	0	0	0	0	0	0	9.305	12.214	13.666	11.926	0	0	6.785	17.255	11.486	12.07
P28482	110	P28482_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	6.839	5.592	18.502	0	0	0	0	0	0	4.445	20.593	1.523	14.741	0	0	5.592	18.502	2.984	17.667
P28482	282	P28482_282_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	19.463	8.289	24.035	0	0	0	0	0	0	7.073	10.879	14.978	30.28	0	0	8.289	24.035	11.026	20.579
P28482	270	P28482_270_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.024	5.323	7.594	0	0	0	0	0	0	4.677	6.679	1.787	7.506	0	0	5.323	7.594	3.232	7.093
P28482	172	P28482_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	16.746	7.681	33.869	0	0	0	0	0	0	5.645	29.531	11.981	17.734	0	0	7.681	33.869	8.813	23.633
P28482	150	P28482_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.343	7.183	26.235	0	0	0	0	0	0	5.337	28.412	14.904	20.463	0	0	7.183	26.235	10.12	24.438
P28482	228	P28482_228_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	13.677	6.309	26.437	0	0	0	0	0	0	11.101	30.722	1.922	26.677	0	0	6.309	26.437	6.512	28.7
P28482	U10-002	P28482_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	2.966	4.822	4.495	0	0	0	0	0	0	0.936	6.365	1.497	6.195	0	0	4.822	4.495	1.217	6.28
P28482	037	P28482_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.703	7.24	14.191	0	0	0	0	0	0	1.495	11.949	2.731	13.521	0	0	7.24	14.191	2.113	12.735
P28482	088	P28482_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	16.743	8.157	25.627	0	0	0	0	0	0	12.312	36.53	2.911	17.097	0	0	8.157	25.627	7.611	26.814
P28482	261	P28482_261_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.564	5.132	8.079	0	0	0	0	0	0	4.359	5.876	2.209	7.688	0	0	5.132	8.079	3.284	6.782
P28482	210	P28482_210_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.254	5.217	6.197	0	0	0	0	0	0	3.241	6.913	1.867	7.649	0	0	5.217	6.197	2.554	7.281
P28482	020	P28482_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.947	5.845	22.698	0	0	0	0	0	0	4.189	24.452	2.058	19.812	0	0	5.845	22.698	3.123	22.132
P28482	276	P28482_276_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.703	4.46	9.601	0	0	0	0	0	0	0.993	5.647	6.241	6.248	0	0	4.46	9.601	3.617	5.947
P28482	284	P28482_284_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	18.554	7.676	22.482	0	0	0	0	0	0	8.51	18.481	16.678	21.154	0	0	7.676	22.482	12.594	19.818
P28482	121	P28482_121_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	8.956	4.38	5.975	0	0	0	0	0	0	3.413	6.168	2.276	5.552	0	0	4.38	5.975	2.845	5.86
P28482	295	P28482_295_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.133	7.959	24.109	0	0	0	0	0	0	11.318	9.149	17.25	19.572	0	0	7.959	24.109	14.284	14.36
P28482	267	P28482_267_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.263	8.875	36.797	0	0	0	0	0	0	11.065	29.418	2.445	27.94	0	0	8.875	36.797	6.755	28.679
P28482	201	P28482_201_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.659	4.65	7.684	0	0	0	0	0	0	2.923	7.357	1.802	6.237	0	0	4.65	7.684	2.362	6.797
P28482	107	P28482_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.157	3.967	12.437	0	0	0	0	0	0	12.845	6.317	2.179	5.462	0	0	3.967	12.437	7.512	5.889
P28482	U100-006	P28482_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1.911	3.6	3.452	0	0	0	0	0	0	0.979	4.872	0.859	4.902	0	0	3.6	3.452	0.919	4.887
P28482	U10-000	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	2.387	4.625	4.594	0	0	0	0	0	0	0.923	5.981	1.591	6.18	0	0	4.625	4.594	1.257	6.08
P28482	103	P28482_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.733	8.508	36.408	0	0	0	0	0	0	6.615	29.608	1.973	25.644	0	0	8.508	36.408	4.294	27.626
P28482	013	P28482_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.223	7.696	25.997	0	0	0	0	0	0	4.7	19.507	4.9	19.792	0	0	7.696	25.997	4.8	19.65
P28482	143	P28482_143_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.478	5.397	8.339	0	0	0	0	0	0	2.949	6.827	2.141	7.711	0	0	5.397	8.339	2.545	7.269
P28482	U10-004	P28482_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.511	4.236	1.989	0	0	0	0	0	0	0.835	4.68	1.145	4.805	0	0	4.236	1.989	0.99	4.742
P28482	125	P28482_125_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.466	8.619	40.483	0	0	0	0	0	0	13.062	25.388	7.918	21.573	0	0	8.619	40.483	10.49	23.48
P28482	311	P28482_311_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	22.566	8.701	33.934	0	0	0	0	0	0	16.621	39.363	14.021	23.9	0	0	8.701	33.934	15.321	31.631
P28482	168	P28482_168_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.182	4.287	8.656	0	0	0	0	0	0	10.115	4.501	1.787	5.057	0	0	4.287	8.656	5.951	4.779
P28482	075	P28482_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	6.127	6.419	10.532	0	0	0	0	0	0	4.951	11.954	4.506	10.415	0	0	6.419	10.532	4.729	11.184
P28482	087	P28482_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	3.376	4.509	4.85	0	0	0	0	0	0	1.968	4.543	2.889	7.248	0	0	4.509	4.85	2.428	5.896
P28482	134	P28482_134_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.152	4.094	5.024	0	0	0	0	0	0	2.604	5.646	2.149	5.931	0	0	4.094	5.024	2.377	5.788
P28482	096	P28482_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.409	7.897	29.296	0	0	0	0	0	0	15.438	23.111	5.018	25.388	0	0	7.897	29.296	10.228	24.25
P28482	069	P28482_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.37	8.44	35.807	0	0	0	0	0	0	6.18	27.563	4.476	23.858	0	0	8.44	35.807	5.328	25.71
P28482	289	P28482_289_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	10.045	6.75	19.203	0	0	0	0	0	0	3.241	12.754	4.839	13.963	0	0	6.75	19.203	4.04	13.358
P28482	182	P28482_182_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	26.391	7.336	36.15	0	0	0	0	0	0	10.002	27.697	17.661	21.827	0	0	7.336	36.15	13.832	24.762
P28482	002	P28482_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.152	5.033	5.398	0	0	0	0	0	0	1.026	5.887	1.055	6.152	0	0	5.033	5.398	1.04	6.019
P28482	219	P28482_219_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.227	6.82	25.805	0	0	0	0	0	0	6.4	23.589	5.532	20.58	0	0	6.82	25.805	5.966	22.084
P28482	130	P28482_130_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	5.764	5.762	12.722	0	0	0	0	0	0	4.16	7.187	2.853	11.228	0	0	5.762	12.722	3.506	9.207
P28482	128	P28482_128_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	9.686	5.231	9.682	0	0	0	0	0	0	4.614	10.958	2.302	9.288	0	0	5.231	9.682	3.458	10.123
P28482	223	P28482_223_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	19.698	7.821	29.034	0	0	0	0	0	0	10.657	24.082	12.028	12.548	0	0	7.821	29.034	11.343	18.315
P28482	057	P28482_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.249	4.458	8.397	0	0	0	0	0	0	1.227	6.147	1.922	7.186	0	0	4.458	8.397	1.575	6.667
P28482	031	P28482_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	2.642	4.474	5.81	0	0	0	0	0	0	1.186	5.163	1.714	6.332	0	0	4.474	5.81	1.45	5.748
P28482	161	P28482_161_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.742	4.221	3.37	0	0	0	0	0	0	1.183	4.668	2.955	4.691	0	0	4.221	3.37	2.069	4.679
P28482	193	P28482_193_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.272	8.895	31.157	0	0	0	0	0	0	15.39	20.895	15.898	31.518	0	0	8.895	31.157	15.644	26.206
P28482	304	P28482_304_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	9.799	7.767	31.915	0	0	0	0	0	0	3.28	23.783	2.302	23.069	0	0	7.767	31.915	2.791	23.426
P28482	170	P28482_170_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.656	4.452	5.795	0	0	0	0	0	0	3.264	5.609	3.301	5.823	0	0	4.452	5.795	3.282	5.716
P28482	046	P28482_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.169	8.55	29.209	0	0	0	0	0	0	4.805	23.615	4.422	22.892	0	0	8.55	29.209	4.614	23.253
P28482	254	P28482_254_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	20.555	8.451	32.011	0	0	0	0	0	0	11.213	20.633	9.762	27.906	0	0	8.451	32.011	10.488	24.27
P28482	152	P28482_152_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.52	6.796	25.32	0	0	0	0	0	0	3.867	14.614	13.214	18.41	0	0	6.796	25.32	8.54	16.512
P28482	042	P28482_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.084	8.124	27.698	0	0	0	0	0	0	13.378	31.056	4.942	25.516	0	0	8.124	27.698	9.16	28.286
P28482	029	P28482_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	19.782	6.188	36.135	0	0	0	0	0	0	18.67	16.669	11.678	24.493	0	0	6.188	36.135	15.174	20.581
P28482	280	P28482_280_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	20.027	6.183	21.115	0	0	0	0	0	0	17.1	11.292	3.018	19.867	0	0	6.183	21.115	10.059	15.579
P28482	179	P28482_179_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	23.025	6.622	40.096	0	0	0	0	0	0	13.23	31.544	16.702	25.674	0	0	6.622	40.096	14.966	28.609
P28482	064	P28482_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	18.379	7.379	31.314	0	0	0	0	0	0	11.431	17.482	12.337	29.608	0	0	7.379	31.314	11.884	23.545
P28482	245	P28482_245_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	19.064	8.335	29.836	0	0	0	0	0	0	16.554	28.061	2.774	22.445	0	0	8.335	29.836	9.664	25.253
P28482	156	P28482_156_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	17.126	7.093	28.232	0	0	0	0	0	0	8.301	26.37	18.984	14.718	0	0	7.093	28.232	13.643	20.544
P28482	092	P28482_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.868	4.889	9.038	0	0	0	0	0	0	9.889	5.735	2.132	6.42	0	0	4.889	9.038	6.01	6.078
P28482	236	P28482_236_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	22.867	7.964	25.341	0	0	0	0	0	0	11.275	11.292	12.276	31.995	0	0	7.964	25.341	11.776	21.643
P28482	083	P28482_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	28.704	8.14	40.288	0	0	0	0	0	0	15.109	42.04	18.246	21.273	0	0	8.14	40.288	16.677	31.657
